record_id,student_id,group_id,session_type,session_datetime,status,datetime
AT002819,S0160,G03,session,2025-12-07 17:00:00,attended,
AT002820,S0164,G03,session,2025-12-07 17:00:00,attended,
AT002821,S0178,G03,session,2025-12-07 17:00:00,absent,
AT002822,S0195,G03,session,2025-12-07 17:00:00,attended,
AT002823,S0197,G03,session,2025-12-07 17:00:00,attended,
AT002824,S0209,G03,session,2025-12-07 17:00:00,attended,
AT002825,S0216,G03,session,2025-12-07 17:00:00,absent,
AT002826,S0225,G03,session,2025-12-07 17:00:00,attended,
AT002827,S0243,G03,session,2025-12-07 17:00:00,absent,
AT002828,S0248,G03,session,2025-12-07 17:00:00,absent,
AT002829,S0249,G03,session,2025-12-07 17:00:00,attended,
AT002830,S0253,G03,session,2025-12-07 17:00:00,attended,
AT002831,S0254,G03,session,2025-12-07 17:00:00,attended,
AT002832,S0267,G03,session,2025-12-07 17:00:00,attended,
AT002833,S0293,G03,session,2025-12-07 17:00:00,attended,
AT002834,S0305,G03,session,2025-12-07 17:00:00,attended,
AT002835,S0308,G03,session,2025-12-07 17:00:00,absent,
AT002836,S0318,G03,session,2025-12-07 17:00:00,attended,
AT002837,S0319,G03,session,2025-12-07 17:00:00,attended,
AT002838,S0323,G03,session,2025-12-07 17:00:00,attended,
AT002839,S0338,G03,session,2025-12-07 17:00:00,attended,
AT002840,S0354,G03,session,2025-12-07 17:00:00,absent,
AT002841,S0358,G03,session,2025-12-07 17:00:00,absent,
AT002842,S0366,G03,session,2025-12-07 17:00:00,attended,
AT002843,S0379,G03,session,2025-12-07 17:00:00,absent,
AT002844,S0388,G03,session,2025-12-07 17:00:00,attended,
AT002845,S0403,G03,session,2025-12-07 17:00:00,attended,
AT002846,S0413,G03,session,2025-12-07 17:00:00,attended,
AT002847,S0417,G03,session,2025-12-07 17:00:00,attended,
AT002848,S0421,G03,session,2025-12-07 17:00:00,absent,
AT002849,S0423,G03,session,2025-12-07 17:00:00,attended,
AT002850,S0435,G03,session,2025-12-07 17:00:00,attended,
AT002851,S0436,G03,session,2025-12-07 17:00:00,attended,
AT002852,S0446,G03,session,2025-12-07 17:00:00,attended,
AT002853,S0450,G03,session,2025-12-07 17:00:00,attended,
AT002854,S0455,G03,session,2025-12-07 17:00:00,attended,
AT002855,S0458,G03,session,2025-12-07 17:00:00,attended,
AT002856,S0459,G03,session,2025-12-07 17:00:00,attended,
AT002857,S0460,G03,session,2025-12-07 17:00:00,attended,
AT002858,S0463,G03,session,2025-12-07 17:00:00,attended,
AT002859,S0466,G03,session,2025-12-07 17:00:00,attended,
AT002860,S0468,G03,session,2025-12-07 17:00:00,attended,
AT002861,S0470,G03,session,2025-12-07 17:00:00,attended,
AT002862,S0496,G03,session,2025-12-07 17:00:00,attended,
AT002863,S0498,G03,session,2025-12-07 17:00:00,attended,
AT002864,S0001,G03,session,2025-12-14 17:00:00,attended,
AT002865,S0037,G03,session,2025-12-14 17:00:00,attended,
AT002866,S0045,G03,session,2025-12-14 17:00:00,attended,
AT002867,S0059,G03,session,2025-12-14 17:00:00,absent,
AT002868,S0061,G03,session,2025-12-14 17:00:00,absent,
AT002869,S0079,G03,session,2025-12-14 17:00:00,attended,
AT002870,S0087,G03,session,2025-12-14 17:00:00,attended,
AT002871,S0101,G03,session,2025-12-14 17:00:00,attended,
AT002872,S0107,G03,session,2025-12-14 17:00:00,attended,
AT002873,S0158,G03,session,2025-12-14 17:00:00,absent,
AT002874,S0160,G03,session,2025-12-14 17:00:00,attended,
AT002875,S0164,G03,session,2025-12-14 17:00:00,attended,
AT002876,S0178,G03,session,2025-12-14 17:00:00,attended,
AT002877,S0195,G03,session,2025-12-14 17:00:00,attended,
AT002878,S0197,G03,session,2025-12-14 17:00:00,absent,
AT002879,S0209,G03,session,2025-12-14 17:00:00,absent,
AT002880,S0216,G03,session,2025-12-14 17:00:00,attended,
AT002881,S0225,G03,session,2025-12-14 17:00:00,attended,
AT002882,S0243,G03,session,2025-12-14 17:00:00,attended,
AT002883,S0248,G03,session,2025-12-14 17:00:00,attended,
AT002884,S0249,G03,session,2025-12-14 17:00:00,attended,
AT002885,S0253,G03,session,2025-12-14 17:00:00,attended,
AT002886,S0254,G03,session,2025-12-14 17:00:00,attended,
AT002887,S0267,G03,session,2025-12-14 17:00:00,attended,
AT002888,S0293,G03,session,2025-12-14 17:00:00,attended,
AT002889,S0305,G03,session,2025-12-14 17:00:00,attended,
AT002890,S0308,G03,session,2025-12-14 17:00:00,attended,
AT002891,S0318,G03,session,2025-12-14 17:00:00,attended,
AT002892,S0319,G03,session,2025-12-14 17:00:00,attended,
AT002893,S0323,G03,session,2025-12-14 17:00:00,attended,
AT002894,S0338,G03,session,2025-12-14 17:00:00,attended,
AT002895,S0354,G03,session,2025-12-14 17:00:00,attended,
AT002896,S0358,G03,session,2025-12-14 17:00:00,attended,
AT002897,S0366,G03,session,2025-12-14 17:00:00,attended,
AT002898,S0379,G03,session,2025-12-14 17:00:00,attended,
AT002899,S0388,G03,session,2025-12-14 17:00:00,attended,
AT002900,S0403,G03,session,2025-12-14 17:00:00,absent,
AT002901,S0413,G03,session,2025-12-14 17:00:00,absent,
AT002902,S0417,G03,session,2025-12-14 17:00:00,attended,
AT002903,S0421,G03,session,2025-12-14 17:00:00,attended,
AT002904,S0423,G03,session,2025-12-14 17:00:00,attended,
AT002905,S0435,G03,session,2025-12-14 17:00:00,attended,
AT002906,S0436,G03,session,2025-12-14 17:00:00,absent,
AT002907,S0446,G03,session,2025-12-14 17:00:00,attended,
AT002908,S0450,G03,session,2025-12-14 17:00:00,attended,
AT002909,S0455,G03,session,2025-12-14 17:00:00,absent,
AT002910,S0458,G03,session,2025-12-14 17:00:00,attended,
AT002911,S0459,G03,session,2025-12-14 17:00:00,attended,
AT002912,S0460,G03,session,2025-12-14 17:00:00,attended,
AT002913,S0463,G03,session,2025-12-14 17:00:00,attended,
AT002914,S0466,G03,session,2025-12-14 17:00:00,attended,
AT002915,S0468,G03,session,2025-12-14 17:00:00,attended,
AT002916,S0470,G03,session,2025-12-14 17:00:00,attended,
AT002917,S0496,G03,session,2025-12-14 17:00:00,attended,
AT002918,S0498,G03,session,2025-12-14 17:00:00,absent,
AT002919,S0001,G03,session,2025-12-21 17:00:00,attended,
AT002920,S0037,G03,session,2025-12-21 17:00:00,attended,
AT002921,S0045,G03,session,2025-12-21 17:00:00,attended,
AT002922,S0059,G03,session,2025-12-21 17:00:00,attended,
AT002923,S0061,G03,session,2025-12-21 17:00:00,attended,
AT002924,S0079,G03,session,2025-12-21 17:00:00,attended,
AT002925,S0087,G03,session,2025-12-21 17:00:00,attended,
AT002926,S0101,G03,session,2025-12-21 17:00:00,absent,
AT002927,S0107,G03,session,2025-12-21 17:00:00,attended,
AT002928,S0158,G03,session,2025-12-21 17:00:00,attended,
AT002929,S0160,G03,session,2025-12-21 17:00:00,attended,
AT002930,S0164,G03,session,2025-12-21 17:00:00,attended,
AT002931,S0178,G03,session,2025-12-21 17:00:00,absent,
AT002932,S0195,G03,session,2025-12-21 17:00:00,attended,
AT002933,S0197,G03,session,2025-12-21 17:00:00,attended,
AT002934,S0209,G03,session,2025-12-21 17:00:00,attended,
AT002935,S0216,G03,session,2025-12-21 17:00:00,absent,
AT002936,S0225,G03,session,2025-12-21 17:00:00,attended,
AT002937,S0243,G03,session,2025-12-21 17:00:00,attended,
AT002938,S0248,G03,session,2025-12-21 17:00:00,attended,
AT002939,S0249,G03,session,2025-12-21 17:00:00,attended,
AT002940,S0253,G03,session,2025-12-21 17:00:00,absent,
AT002941,S0254,G03,session,2025-12-21 17:00:00,attended,
AT002942,S0267,G03,session,2025-12-21 17:00:00,attended,
AT002943,S0293,G03,session,2025-12-21 17:00:00,attended,
AT002944,S0305,G03,session,2025-12-21 17:00:00,attended,
AT002945,S0308,G03,session,2025-12-21 17:00:00,attended,
AT002946,S0318,G03,session,2025-12-21 17:00:00,attended,
AT002947,S0319,G03,session,2025-12-21 17:00:00,absent,
AT002948,S0323,G03,session,2025-12-21 17:00:00,attended,
AT002949,S0338,G03,session,2025-12-21 17:00:00,attended,
AT002950,S0354,G03,session,2025-12-21 17:00:00,attended,
AT002951,S0358,G03,session,2025-12-21 17:00:00,attended,
AT002952,S0366,G03,session,2025-12-21 17:00:00,attended,
AT002953,S0379,G03,session,2025-12-21 17:00:00,attended,
AT002954,S0388,G03,session,2025-12-21 17:00:00,attended,
AT002955,S0403,G03,session,2025-12-21 17:00:00,attended,
AT002956,S0413,G03,session,2025-12-21 17:00:00,attended,
AT002957,S0417,G03,session,2025-12-21 17:00:00,attended,
AT002958,S0421,G03,session,2025-12-21 17:00:00,absent,
AT002959,S0423,G03,session,2025-12-21 17:00:00,attended,
AT002960,S0435,G03,session,2025-12-21 17:00:00,attended,
AT002961,S0436,G03,session,2025-12-21 17:00:00,attended,
AT002962,S0446,G03,session,2025-12-21 17:00:00,attended,
AT002963,S0450,G03,session,2025-12-21 17:00:00,attended,
AT002964,S0455,G03,session,2025-12-21 17:00:00,absent,
AT002965,S0458,G03,session,2025-12-21 17:00:00,attended,
AT002966,S0459,G03,session,2025-12-21 17:00:00,attended,
AT002967,S0460,G03,session,2025-12-21 17:00:00,absent,
AT002968,S0463,G03,session,2025-12-21 17:00:00,attended,
AT002969,S0466,G03,session,2025-12-21 17:00:00,attended,
AT002970,S0468,G03,session,2025-12-21 17:00:00,attended,
AT002971,S0470,G03,session,2025-12-21 17:00:00,attended,
AT002972,S0496,G03,session,2025-12-21 17:00:00,attended,
AT002973,S0498,G03,session,2025-12-21 17:00:00,attended,
AT002974,S0001,G03,quiz,2025-12-28 17:00:00,attended,
AT002975,S0037,G03,quiz,2025-12-28 17:00:00,attended,
AT002976,S0045,G03,quiz,2025-12-28 17:00:00,attended,
AT002977,S0059,G03,quiz,2025-12-28 17:00:00,attended,
AT002978,S0061,G03,quiz,2025-12-28 17:00:00,attended,
AT002979,S0079,G03,quiz,2025-12-28 17:00:00,absent,
AT002980,S0087,G03,quiz,2025-12-28 17:00:00,attended,
AT002981,S0101,G03,quiz,2025-12-28 17:00:00,attended,
AT002982,S0107,G03,quiz,2025-12-28 17:00:00,attended,
AT002983,S0158,G03,quiz,2025-12-28 17:00:00,attended,
AT002984,S0160,G03,quiz,2025-12-28 17:00:00,attended,
AT002985,S0164,G03,quiz,2025-12-28 17:00:00,attended,
AT002986,S0178,G03,quiz,2025-12-28 17:00:00,attended,
AT002987,S0195,G03,quiz,2025-12-28 17:00:00,attended,
AT002988,S0197,G03,quiz,2025-12-28 17:00:00,attended,
AT002989,S0209,G03,quiz,2025-12-28 17:00:00,attended,
AT002990,S0216,G03,quiz,2025-12-28 17:00:00,attended,
AT002991,S0225,G03,quiz,2025-12-28 17:00:00,absent,
AT002992,S0243,G03,quiz,2025-12-28 17:00:00,attended,
AT002993,S0248,G03,quiz,2025-12-28 17:00:00,attended,
AT002994,S0249,G03,quiz,2025-12-28 17:00:00,absent,
AT002995,S0253,G03,quiz,2025-12-28 17:00:00,attended,
AT002996,S0254,G03,quiz,2025-12-28 17:00:00,absent,
AT002997,S0267,G03,quiz,2025-12-28 17:00:00,attended,
AT002998,S0293,G03,quiz,2025-12-28 17:00:00,attended,
AT002999,S0305,G03,quiz,2025-12-28 17:00:00,attended,
AT003000,S0308,G03,quiz,2025-12-28 17:00:00,attended,
AT003001,S0318,G03,quiz,2025-12-28 17:00:00,attended,
AT003002,S0319,G03,quiz,2025-12-28 17:00:00,attended,
AT003003,S0323,G03,quiz,2025-12-28 17:00:00,absent,
AT003004,S0338,G03,quiz,2025-12-28 17:00:00,absent,
AT003005,S0354,G03,quiz,2025-12-28 17:00:00,absent,
AT003006,S0358,G03,quiz,2025-12-28 17:00:00,attended,
AT003007,S0366,G03,quiz,2025-12-28 17:00:00,absent,
AT003008,S0379,G03,quiz,2025-12-28 17:00:00,absent,
AT003009,S0388,G03,quiz,2025-12-28 17:00:00,attended,
AT003010,S0403,G03,quiz,2025-12-28 17:00:00,absent,
AT003011,S0413,G03,quiz,2025-12-28 17:00:00,attended,
AT003012,S0417,G03,quiz,2025-12-28 17:00:00,attended,
AT003013,S0421,G03,quiz,2025-12-28 17:00:00,absent,
AT003014,S0423,G03,quiz,2025-12-28 17:00:00,attended,
AT003015,S0435,G03,quiz,2025-12-28 17:00:00,attended,
AT003016,S0436,G03,quiz,2025-12-28 17:00:00,attended,
AT003017,S0446,G03,quiz,2025-12-28 17:00:00,attended,
AT003018,S0450,G03,quiz,2025-12-28 17:00:00,absent,
AT003019,S0455,G03,quiz,2025-12-28 17:00:00,attended,
AT003020,S0458,G03,quiz,2025-12-28 17:00:00,attended,
AT003021,S0459,G03,quiz,2025-12-28 17:00:00,attended,
AT003022,S0460,G03,quiz,2025-12-28 17:00:00,absent,
AT003023,S0463,G03,quiz,2025-12-28 17:00:00,attended,
AT003024,S0466,G03,quiz,2025-12-28 17:00:00,attended,
AT003025,S0468,G03,quiz,2025-12-28 17:00:00,attended,
AT003026,S0470,G03,quiz,2025-12-28 17:00:00,attended,
AT003027,S0496,G03,quiz,2025-12-28 17:00:00,attended,
AT003028,S0498,G03,quiz,2025-12-28 17:00:00,attended,
AT004239,S0007,G04,session,2025-12-06 16:00:00,attended,
AT004240,S0008,G04,session,2025-12-06 16:00:00,attended,
AT004241,S0012,G04,session,2025-12-06 16:00:00,attended,
AT004242,S0019,G04,session,2025-12-06 16:00:00,attended,
AT004243,S0026,G04,session,2025-12-06 16:00:00,absent,
AT004244,S0027,G04,session,2025-12-06 16:00:00,attended,
AT004245,S0033,G04,session,2025-12-06 16:00:00,attended,
AT004246,S0039,G04,session,2025-12-06 16:00:00,attended,
AT004247,S0044,G04,session,2025-12-06 16:00:00,attended,
AT004248,S0047,G04,session,2025-12-06 16:00:00,absent,
AT004249,S0062,G04,session,2025-12-06 16:00:00,attended,
AT004250,S0063,G04,session,2025-12-06 16:00:00,attended,
AT004251,S0068,G04,session,2025-12-06 16:00:00,attended,
AT004252,S0076,G04,session,2025-12-06 16:00:00,attended,
AT004253,S0078,G04,session,2025-12-06 16:00:00,absent,
AT004254,S0080,G04,session,2025-12-06 16:00:00,attended,
AT004255,S0081,G04,session,2025-12-06 16:00:00,attended,
AT004256,S0086,G04,session,2025-12-06 16:00:00,attended,
AT004257,S0089,G04,session,2025-12-06 16:00:00,attended,
AT004258,S0092,G04,session,2025-12-06 16:00:00,attended,
AT004259,S0099,G04,session,2025-12-06 16:00:00,absent,
AT004260,S0103,G04,session,2025-12-06 16:00:00,attended,
AT004261,S0109,G04,session,2025-12-06 16:00:00,attended,
AT004262,S0113,G04,session,2025-12-06 16:00:00,attended,
AT004263,S0119,G04,session,2025-12-06 16:00:00,attended,
AT004264,S0120,G04,session,2025-12-06 16:00:00,attended,
AT004265,S0132,G04,session,2025-12-06 16:00:00,attended,
AT004266,S0151,G04,session,2025-12-06 16:00:00,attended,
AT004267,S0172,G04,session,2025-12-06 16:00:00,absent,
AT004268,S0184,G04,session,2025-12-06 16:00:00,absent,
AT004269,S0189,G04,session,2025-12-06 16:00:00,attended,
AT004270,S0191,G04,session,2025-12-06 16:00:00,attended,
AT004271,S0193,G04,session,2025-12-06 16:00:00,attended,
AT004272,S0205,G04,session,2025-12-06 16:00:00,attended,
AT004273,S0222,G04,session,2025-12-06 16:00:00,absent,
AT004274,S0230,G04,session,2025-12-06 16:00:00,attended,
AT004275,S0241,G04,session,2025-12-06 16:00:00,attended,
AT004276,S0258,G04,session,2025-12-06 16:00:00,attended,
AT004277,S0270,G04,session,2025-12-06 16:00:00,absent,
AT004278,S0280,G04,session,2025-12-06 16:00:00,attended,
AT004279,S0295,G04,session,2025-12-06 16:00:00,attended,
AT004280,S0316,G04,session,2025-12-06 16:00:00,attended,
AT004281,S0321,G04,session,2025-12-06 16:00:00,attended,
AT004282,S0328,G04,session,2025-12-06 16:00:00,attended,
AT004283,S0341,G04,session,2025-12-06 16:00:00,absent,
AT004284,S0342,G04,session,2025-12-06 16:00:00,attended,
AT004285,S0351,G04,session,2025-12-06 16:00:00,attended,
AT004286,S0357,G04,session,2025-12-06 16:00:00,attended,
AT004287,S0359,G04,session,2025-12-06 16:00:00,attended,
AT004288,S0371,G04,session,2025-12-06 16:00:00,attended,
AT004289,S0391,G04,session,2025-12-06 16:00:00,attended,
AT004290,S0393,G04,session,2025-12-06 16:00:00,absent,
AT004291,S0396,G04,session,2025-12-06 16:00:00,attended,
AT004292,S0397,G04,session,2025-12-06 16:00:00,attended,
AT004293,S0398,G04,session,2025-12-06 16:00:00,absent,
AT004294,S0401,G04,session,2025-12-06 16:00:00,attended,
AT004295,S0409,G04,session,2025-12-06 16:00:00,attended,
AT004296,S0422,G04,session,2025-12-06 16:00:00,attended,
AT004297,S0434,G04,session,2025-12-06 16:00:00,absent,
AT004298,S0438,G04,session,2025-12-06 16:00:00,attended,
AT004299,S0441,G04,session,2025-12-06 16:00:00,attended,
AT004300,S0461,G04,session,2025-12-06 16:00:00,attended,
AT004301,S0462,G04,session,2025-12-06 16:00:00,attended,
AT004302,S0475,G04,session,2025-12-06 16:00:00,absent,
AT004303,S0485,G04,session,2025-12-06 16:00:00,attended,
AT004304,S0007,G04,session,2025-12-13 16:00:00,attended,
AT004305,S0008,G04,session,2025-12-13 16:00:00,attended,
AT004306,S0012,G04,session,2025-12-13 16:00:00,attended,
AT004307,S0019,G04,session,2025-12-13 16:00:00,absent,
AT004308,S0026,G04,session,2025-12-13 16:00:00,absent,
AT004309,S0027,G04,session,2025-12-13 16:00:00,attended,
AT004310,S0033,G04,session,2025-12-13 16:00:00,absent,
AT004311,S0039,G04,session,2025-12-13 16:00:00,attended,
AT004312,S0044,G04,session,2025-12-13 16:00:00,attended,
AT004313,S0047,G04,session,2025-12-13 16:00:00,attended,
AT004314,S0062,G04,session,2025-12-13 16:00:00,attended,
AT004315,S0063,G04,session,2025-12-13 16:00:00,attended,
AT004316,S0068,G04,session,2025-12-13 16:00:00,attended,
AT004317,S0076,G04,session,2025-12-13 16:00:00,attended,
AT004318,S0078,G04,session,2025-12-13 16:00:00,attended,
AT004319,S0080,G04,session,2025-12-13 16:00:00,attended,
AT004320,S0081,G04,session,2025-12-13 16:00:00,attended,
AT004321,S0086,G04,session,2025-12-13 16:00:00,attended,
AT004322,S0089,G04,session,2025-12-13 16:00:00,attended,
AT004323,S0092,G04,session,2025-12-13 16:00:00,attended,
AT004324,S0099,G04,session,2025-12-13 16:00:00,attended,
AT004325,S0103,G04,session,2025-12-13 16:00:00,attended,
AT004326,S0109,G04,session,2025-12-13 16:00:00,absent,
AT004327,S0113,G04,session,2025-12-13 16:00:00,attended,
AT004328,S0119,G04,session,2025-12-13 16:00:00,absent,
AT004329,S0120,G04,session,2025-12-13 16:00:00,attended,
AT004330,S0132,G04,session,2025-12-13 16:00:00,attended,
AT004331,S0151,G04,session,2025-12-13 16:00:00,attended,
AT004332,S0172,G04,session,2025-12-13 16:00:00,absent,
AT004333,S0184,G04,session,2025-12-13 16:00:00,attended,
AT004334,S0189,G04,session,2025-12-13 16:00:00,attended,
AT004335,S0191,G04,session,2025-12-13 16:00:00,attended,
AT004336,S0193,G04,session,2025-12-13 16:00:00,attended,
AT004337,S0205,G04,session,2025-12-13 16:00:00,attended,
AT004338,S0222,G04,session,2025-12-13 16:00:00,attended,
AT004339,S0230,G04,session,2025-12-13 16:00:00,attended,
AT004340,S0241,G04,session,2025-12-13 16:00:00,attended,
AT004341,S0258,G04,session,2025-12-13 16:00:00,attended,
AT004342,S0270,G04,session,2025-12-13 16:00:00,attended,
AT004343,S0280,G04,session,2025-12-13 16:00:00,attended,
AT004344,S0295,G04,session,2025-12-13 16:00:00,attended,
AT004345,S0316,G04,session,2025-12-13 16:00:00,attended,
AT004346,S0321,G04,session,2025-12-13 16:00:00,attended,
AT004347,S0328,G04,session,2025-12-13 16:00:00,attended,
AT004348,S0341,G04,session,2025-12-13 16:00:00,absent,
AT004349,S0342,G04,session,2025-12-13 16:00:00,attended,
AT004350,S0351,G04,session,2025-12-13 16:00:00,absent,
AT004351,S0357,G04,session,2025-12-13 16:00:00,absent,
AT004352,S0359,G04,session,2025-12-13 16:00:00,attended,
AT004353,S0371,G04,session,2025-12-13 16:00:00,attended,
AT004354,S0391,G04,session,2025-12-13 16:00:00,attended,
AT004355,S0393,G04,session,2025-12-13 16:00:00,attended,
AT004356,S0396,G04,session,2025-12-13 16:00:00,absent,
AT004357,S0397,G04,session,2025-12-13 16:00:00,attended,
AT004358,S0398,G04,session,2025-12-13 16:00:00,attended,
AT004359,S0401,G04,session,2025-12-13 16:00:00,attended,
AT004360,S0409,G04,session,2025-12-13 16:00:00,attended,
AT004361,S0422,G04,session,2025-12-13 16:00:00,absent,
AT004362,S0434,G04,session,2025-12-13 16:00:00,absent,
AT004363,S0438,G04,session,2025-12-13 16:00:00,attended,
AT004364,S0441,G04,session,2025-12-13 16:00:00,attended,
AT004365,S0461,G04,session,2025-12-13 16:00:00,attended,
AT004366,S0462,G04,session,2025-12-13 16:00:00,absent,
AT004367,S0475,G04,session,2025-12-13 16:00:00,attended,
AT004368,S0485,G04,session,2025-12-13 16:00:00,attended,
AT004369,S0007,G04,session,2025-12-20 16:00:00,absent,
AT004370,S0008,G04,session,2025-12-20 16:00:00,attended,
AT004371,S0012,G04,session,2025-12-20 16:00:00,attended,
AT004372,S0019,G04,session,2025-12-20 16:00:00,attended,
AT004373,S0026,G04,session,2025-12-20 16:00:00,attended,
AT004374,S0027,G04,session,2025-12-20 16:00:00,attended,
AT004375,S0033,G04,session,2025-12-20 16:00:00,attended,
AT004376,S0039,G04,session,2025-12-20 16:00:00,attended,
AT004377,S0044,G04,session,2025-12-20 16:00:00,absent,
AT004378,S0047,G04,session,2025-12-20 16:00:00,attended,
AT004379,S0062,G04,session,2025-12-20 16:00:00,attended,
AT004380,S0063,G04,session,2025-12-20 16:00:00,attended,
AT004381,S0068,G04,session,2025-12-20 16:00:00,attended,
AT004382,S0076,G04,session,2025-12-20 16:00:00,attended,
AT004383,S0078,G04,session,2025-12-20 16:00:00,absent,
AT004384,S0080,G04,session,2025-12-20 16:00:00,attended,
AT004385,S0081,G04,session,2025-12-20 16:00:00,attended,
AT004386,S0086,G04,session,2025-12-20 16:00:00,absent,
AT004387,S0089,G04,session,2025-12-20 16:00:00,attended,
AT004388,S0092,G04,session,2025-12-20 16:00:00,attended,
