student_id,course_id,group_id,assessment_id,assessment_title,type,score,max_score,date
S0032,C001,G01,C001-AS,Assignment 3,assignment,55.3,100,2026-03-19
S0032,C001,G01,C001-PR,Practical 1,practical,66.3,100,2026-04-02
S0032,C001,G01,C001-PR,Practical 2,practical,81.1,100,2026-04-17
S0032,C001,G01,C001-EX,Midterm Exam,exam,63.1,100,2026-05-01
S0032,C001,G01,C001-EXF,Final Exam,exam,67.0,100,2026-05-15
S0033,C002,G04,C002-QZ,Quiz 1,quiz,76.1,100,2025-12-18
S0033,C002,G04,C002-QZ,Quiz 2,quiz,58.7,100,2026-01-02
S0033,C002,G04,C002-QZ,Quiz 3,quiz,79.4,100,2026-01-17
S0033,C002,G04,C002-QZ,Quiz 4,quiz,72.6,100,2026-02-01
S0033,C002,G04,C002-AS,Assignment 1,assignment,73.6,100,2026-02-15
S0033,C002,G04,C002-AS,Assignment 2,assignment,60.4,100,2026-03-02
S0033,C002,G04,C002-AS,Assignment 3,assignment,42.0,100,2026-03-17
S0033,C002,G04,C002-PR,Practical 1,practical,93.0,100,2026-04-01
S0033,C002,G04,C002-PR,Practical 2,practical,84.5,100,2026-04-15
S0033,C002,G04,C002-EX,Midterm Exam,exam,74.5,100,2026-04-30
S0033,C002,G04,C002-EXF,Final Exam,exam,73.0,100,2026-05-15
S0034,C003,G05,C003-QZ,Quiz 1,quiz,69.0,100,2025-12-24
S0034,C003,G05,C003-QZ,Quiz 2,quiz,62.5,100,2026-01-07
S0034,C003,G05,C003-QZ,Quiz 3,quiz,78.0,100,2026-01-21
S0034,C003,G05,C003-QZ,Quiz 4,quiz,75.0,100,2026-02-05
S0034,C003,G05,C003-AS,Assignment 1,assignment,80.9,100,2026-02-19
S0034,C003,G05,C003-AS,Assignment 2,assignment,82.3,100,2026-03-05
S0034,C003,G05,C003-AS,Assignment 3,assignment,54.3,100,2026-03-19
S0034,C003,G05,C003-PR,Practical 1,practical,80.8,100,2026-04-03
S0034,C003,G05,C003-PR,Practical 2,practical,80.8,100,2026-04-17
S0034,C003,G05,C003-EX,Midterm Exam,exam,80.6,100,2026-05-01
S0034,C003,G05,C003-EXF,Final Exam,exam,59.3,100,2026-05-15
S0035,C006,G09,C006-QZ,Quiz 1,quiz,59.0,100,2025-12-30
S0035,C006,G09,C006-QZ,Quiz 2,quiz,56.8,100,2026-01-13
S0035,C006,G09,C006-QZ,Quiz 3,quiz,81.9,100,2026-01-27
S0035,C006,G09,C006-QZ,Quiz 4,quiz,58.1,100,2026-02-09
S0035,C006,G09,C006-AS,Assignment 1,assignment,76.5,100,2026-02-23
S0035,C006,G09,C006-AS,Assignment 2,assignment,59.6,100,2026-03-09
S0035,C006,G09,C006-AS,Assignment 3,assignment,77.6,100,2026-03-22
S0035,C006,G09,C006-PR,Practical 1,practical,61.7,100,2026-04-05
S0035,C006,G09,C006-PR,Practical 2,practical,80.9,100,2026-04-19
S0035,C006,G09,C006-EX,Midterm Exam,exam,79.1,100,2026-05-02
S0035,C006,G09,C006-EXF,Final Exam,exam,81.6,100,2026-05-16
S0036,C005,G07,C005-QZ,Quiz 1,quiz,60.2,100,2025-12-24
S0036,C005,G07,C005-QZ,Quiz 2,quiz,61.2,100,2026-01-07
S0036,C005,G07,C005-QZ,Quiz 3,quiz,51.7,100,2026-01-21
S0036,C005,G07,C005-QZ,Quiz 4,quiz,41.2,100,2026-02-05
S0036,C005,G07,C005-AS,Assignment 1,assignment,55.6,100,2026-02-19
S0036,C005,G07,C005-AS,Assignment 2,assignment,39.5,100,2026-03-05
S0036,C005,G07,C005-AS,Assignment 3,assignment,38.4,100,2026-03-19
S0036,C005,G07,C005-PR,Practical 1,practical,59.0,100,2026-04-03
S0036,C005,G07,C005-PR,Practical 2,practical,49.6,100,2026-04-17
S0036,C005,G07,C005-EX,Midterm Exam,exam,57.4,100,2026-05-01
S0036,C005,G07,C005-EXF,Final Exam,exam,66.9,100,2026-05-15
S0037,C002,G03,C002-QZ,Quiz 1,quiz,86.4,100,2025-12-22
S0037,C002,G03,C002-QZ,Quiz 2,quiz,74.8,100,2026-01-05
S0037,C002,G03,C002-QZ,Quiz 3,quiz,77.2,100,2026-01-20
S0037,C002,G03,C002-QZ,Quiz 4,quiz,89.8,100,2026-02-03
S0037,C002,G03,C002-AS,Assignment 1,assignment,84.0,100,2026-02-18
S0037,C002,G03,C002-AS,Assignment 2,assignment,72.5,100,2026-03-04
S0037,C002,G03,C002-AS,Assignment 3,assignment,66.4,100,2026-03-18
S0037,C002,G03,C002-PR,Practical 1,practical,84.4,100,2026-04-02
S0037,C002,G03,C002-PR,Practical 2,practical,89.5,100,2026-04-16
S0037,C002,G03,C002-EX,Midterm Exam,exam,75.1,100,2026-05-01
S0037,C002,G03,C002-EXF,Final Exam,exam,90.7,100,2026-05-15
S0038,C005,G07,C005-QZ,Quiz 1,quiz,68.9,100,2025-12-27
S0038,C005,G07,C005-QZ,Quiz 2,quiz,62.7,100,2026-01-10
S0038,C005,G07,C005-QZ,Quiz 3,quiz,52.5,100,2026-01-24
S0038,C005,G07,C005-QZ,Quiz 4,quiz,49.2,100,2026-02-07
S0038,C005,G07,C005-AS,Assignment 1,assignment,54.9,100,2026-02-21
S0038,C005,G07,C005-AS,Assignment 2,assignment,44.4,100,2026-03-07
S0038,C005,G07,C005-AS,Assignment 3,assignment,30.0,100,2026-03-21
S0038,C005,G07,C005-PR,Practical 1,practical,50.2,100,2026-04-04
S0038,C005,G07,C005-PR,Practical 2,practical,65.6,100,2026-04-18
S0038,C005,G07,C005-EX,Midterm Exam,exam,47.7,100,2026-05-02
S0038,C005,G07,C005-EXF,Final Exam,exam,51.4,100,2026-05-16
S0039,C002,G04,C002-QZ,Quiz 1,quiz,72.7,100,2025-12-20
S0039,C002,G04,C002-QZ,Quiz 2,quiz,77.0,100,2026-01-04
S0039,C002,G04,C002-QZ,Quiz 3,quiz,66.3,100,2026-01-18
S0039,C002,G04,C002-QZ,Quiz 4,quiz,62.3,100,2026-02-02
S0039,C002,G04,C002-AS,Assignment 1,assignment,62.5,100,2026-02-16
S0039,C002,G04,C002-AS,Assignment 2,assignment,46.3,100,2026-03-03
S0039,C002,G04,C002-AS,Assignment 3,assignment,52.2,100,2026-03-18
S0039,C002,G04,C002-PR,Practical 1,practical,53.1,100,2026-04-01
S0039,C002,G04,C002-PR,Practical 2,practical,92.6,100,2026-04-16
S0039,C002,G04,C002-EX,Midterm Exam,exam,63.6,100,2026-04-30
S0039,C002,G04,C002-EXF,Final Exam,exam,72.5,100,2026-05-15
S0040,C001,G01,C001-QZ,Quiz 1,quiz,89.7,100,2025-12-16
S0040,C001,G01,C001-QZ,Quiz 2,quiz,74.4,100,2025-12-31
S0040,C001,G01,C001-QZ,Quiz 3,quiz,98.7,100,2026-01-15
S0040,C001,G01,C001-QZ,Quiz 4,quiz,76.7,100,2026-01-30
S0040,C001,G01,C001-AS,Assignment 1,assignment,99.3,100,2026-02-14
S0040,C001,G01,C001-AS,Assignment 2,assignment,80.8,100,2026-03-01
S0040,C001,G01,C001-AS,Assignment 3,assignment,72.9,100,2026-03-16
S0040,C001,G01,C001-PR,Practical 1,practical,83.7,100,2026-03-31
S0040,C001,G01,C001-PR,Practical 2,practical,72.6,100,2026-04-15
S0040,C001,G01,C001-EX,Midterm Exam,exam,74.0,100,2026-04-30
S0040,C001,G01,C001-EXF,Final Exam,exam,82.3,100,2026-05-15
S0041,C006,G09,C006-QZ,Quiz 1,quiz,80.3,100,2025-12-16
S0041,C006,G09,C006-QZ,Quiz 2,quiz,65.5,100,2025-12-31
S0041,C006,G09,C006-QZ,Quiz 3,quiz,72.8,100,2026-01-15
S0041,C006,G09,C006-QZ,Quiz 4,quiz,68.2,100,2026-01-30
S0041,C006,G09,C006-AS,Assignment 1,assignment,100.0,100,2026-02-14
S0041,C006,G09,C006-AS,Assignment 2,assignment,39.6,100,2026-03-01
S0041,C006,G09,C006-AS,Assignment 3,assignment,58.5,100,2026-03-16
S0041,C006,G09,C006-PR,Practical 1,practical,67.3,100,2026-03-31
S0041,C006,G09,C006-PR,Practical 2,practical,67.6,100,2026-04-15
S0041,C006,G09,C006-EX,Midterm Exam,exam,60.0,100,2026-04-30
S0041,C006,G09,C006-EXF,Final Exam,exam,58.7,100,2026-05-15
S0042,C005,G07,C005-QZ,Quiz 1,quiz,59.2,100,2025-12-17
S0042,C005,G07,C005-QZ,Quiz 2,quiz,62.2,100,2026-01-01
S0042,C005,G07,C005-QZ,Quiz 3,quiz,65.9,100,2026-01-16
S0042,C005,G07,C005-QZ,Quiz 4,quiz,60.8,100,2026-01-31
S0042,C005,G07,C005-AS,Assignment 1,assignment,61.0,100,2026-02-15
S0042,C005,G07,C005-AS,Assignment 2,assignment,50.6,100,2026-03-02
S0042,C005,G07,C005-AS,Assignment 3,assignment,52.7,100,2026-03-16
S0042,C005,G07,C005-PR,Practical 1,practical,70.9,100,2026-03-31
S0042,C005,G07,C005-PR,Practical 2,practical,39.2,100,2026-04-15
S0042,C005,G07,C005-EX,Midterm Exam,exam,64.5,100,2026-04-30
S0042,C005,G07,C005-EXF,Final Exam,exam,60.0,100,2026-05-15
S0043,C001,G02,C001-QZ,Quiz 1,quiz,96.7,100,2025-12-23
S0043,C001,G02,C001-QZ,Quiz 2,quiz,65.9,100,2026-01-06
S0043,C001,G02,C001-QZ,Quiz 3,quiz,85.1,100,2026-01-21
S0043,C001,G02,C001-QZ,Quiz 4,quiz,79.7,100,2026-02-04
S0043,C001,G02,C001-AS,Assignment 1,assignment,72.7,100,2026-02-18
S0043,C001,G02,C001-AS,Assignment 2,assignment,75.9,100,2026-03-05
S0043,C001,G02,C001-AS,Assignment 3,assignment,60.3,100,2026-03-19
S0043,C001,G02,C001-PR,Practical 1,practical,93.0,100,2026-04-02
S0043,C001,G02,C001-PR,Practical 2,practical,96.9,100,2026-04-17
S0043,C001,G02,C001-EX,Midterm Exam,exam,99.5,100,2026-05-01
S0043,C001,G02,C001-EXF,Final Exam,exam,77.1,100,2026-05-15
S0044,C002,G04,C002-QZ,Quiz 1,quiz,63.5,100,2025-12-27
S0044,C002,G04,C002-QZ,Quiz 2,quiz,67.5,100,2026-01-10
S0044,C002,G04,C002-QZ,Quiz 3,quiz,89.0,100,2026-01-24
S0044,C002,G04,C002-QZ,Quiz 4,quiz,71.4,100,2026-02-07
S0044,C002,G04,C002-AS,Assignment 1,assignment,66.4,100,2026-02-21
S0044,C002,G04,C002-AS,Assignment 2,assignment,77.6,100,2026-03-07
S0044,C002,G04,C002-AS,Assignment 3,assignment,67.5,100,2026-03-21
S0044,C002,G04,C002-PR,Practical 1,practical,67.6,100,2026-04-04
S0044,C002,G04,C002-PR,Practical 2,practical,88.2,100,2026-04-18
S0044,C002,G04,C002-EX,Midterm Exam,exam,79.0,100,2026-05-02
S0044,C002,G04,C002-EXF,Final Exam,exam,91.3,100,2026-05-16
S0045,C002,G03,C002-QZ,Quiz 1,quiz,71.2,100,2025-12-27
S0045,C002,G03,C002-QZ,Quiz 2,quiz,61.9,100,2026-01-10
S0045,C002,G03,C002-QZ,Quiz 3,quiz,59.9,100,2026-01-24
S0045,C002,G03,C002-QZ,Quiz 4,quiz,62.4,100,2026-02-07
S0045,C002,G03,C002-AS,Assignment 1,assignment,56.6,100,2026-02-21
S0045,C002,G03,C002-AS,Assignment 2,assignment,68.8,100,2026-03-07
S0045,C002,G03,C002-AS,Assignment 3,assignment,60.9,100,2026-03-21
S0045,C002,G03,C002-PR,Practical 1,practical,68.3,100,2026-04-04
S0045,C002,G03,C002-PR,Practical 2,practical,61.2,100,2026-04-18
S0045,C002,G03,C002-EX,Midterm Exam,exam,72.6,100,2026-05-02
S0045,C002,G03,C002-EXF,Final Exam,exam,72.1,100,2026-05-16
S0046,C001,G01,C001-QZ,Quiz 1,quiz,62.4,100,2025-12-24
S0046,C001,G01,C001-QZ,Quiz 2,quiz,65.4,100,2026-01-07
S0046,C001,G01,C001-QZ,Quiz 3,quiz,64.6,100,2026-01-21
S0046,C001,G01,C001-QZ,Quiz 4,quiz,52.4,100,2026-02-05
S0046,C001,G01,C001-AS,Assignment 1,assignment,75.9,100,2026-02-19
S0046,C001,G01,C001-AS,Assignment 2,assignment,42.1,100,2026-03-05
S0046,C001,G01,C001-AS,Assignment 3,assignment,51.2,100,2026-03-19
S0046,C001,G01,C001-PR,Practical 1,practical,84.3,100,2026-04-03
S0046,C001,G01,C001-PR,Practical 2,practical,46.8,100,2026-04-17
S0046,C001,G01,C001-EX,Midterm Exam,exam,62.7,100,2026-05-01
S0046,C001,G01,C001-EXF,Final Exam,exam,57.0,100,2026-05-15
S0047,C002,G04,C002-QZ,Quiz 1,quiz,63.2,100,2025-12-25
S0047,C002,G04,C002-QZ,Quiz 2,quiz,67.4,100,2026-01-08
S0047,C002,G04,C002-QZ,Quiz 3,quiz,55.9,100,2026-01-22
S0047,C002,G04,C002-QZ,Quiz 4,quiz,68.3,100,2026-02-05
S0047,C002,G04,C002-AS,Assignment 1,assignment,64.2,100,2026-02-19
S0047,C002,G04,C002-AS,Assignment 2,assignment,75.6,100,2026-03-06
S0047,C002,G04,C002-AS,Assignment 3,assignment,62.9,100,2026-03-20
S0047,C002,G04,C002-PR,Practical 1,practical,77.4,100,2026-04-03
S0047,C002,G04,C002-PR,Practical 2,practical,66.3,100,2026-04-17
S0047,C002,G04,C002-EX,Midterm Exam,exam,69.7,100,2026-05-01
S0047,C002,G04,C002-EXF,Final Exam,exam,82.4,100,2026-05-15
S0048,C004,G06,C004-QZ,Quiz 1,quiz,56.3,100,2025-12-20
S0048,C004,G06,C004-QZ,Quiz 2,quiz,59.0,100,2026-01-04
S0048,C004,G06,C004-QZ,Quiz 3,quiz,57.1,100,2026-01-18
S0048,C004,G06,C004-QZ,Quiz 4,quiz,86.5,100,2026-02-02
S0048,C004,G06,C004-AS,Assignment 1,assignment,70.4,100,2026-02-16
S0048,C004,G06,C004-AS,Assignment 2,assignment,68.6,100,2026-03-03
S0048,C004,G06,C004-AS,Assignment 3,assignment,58.1,100,2026-03-18
S0048,C004,G06,C004-PR,Practical 1,practical,84.5,100,2026-04-01
S0048,C004,G06,C004-PR,Practical 2,practical,66.9,100,2026-04-16
S0048,C004,G06,C004-EX,Midterm Exam,exam,57.2,100,2026-04-30
S0048,C004,G06,C004-EXF,Final Exam,exam,63.7,100,2026-05-15
S0049,C006,G09,C006-QZ,Quiz 1,quiz,69.9,100,2025-12-16
S0049,C006,G09,C006-QZ,Quiz 2,quiz,46.7,100,2025-12-31
S0049,C006,G09,C006-QZ,Quiz 3,quiz,79.6,100,2026-01-15
S0049,C006,G09,C006-QZ,Quiz 4,quiz,84.3,100,2026-01-30
S0049,C006,G09,C006-AS,Assignment 1,assignment,73.6,100,2026-02-14
S0049,C006,G09,C006-AS,Assignment 2,assignment,60.2,100,2026-03-01
S0049,C006,G09,C006-AS,Assignment 3,assignment,48.9,100,2026-03-16
S0049,C006,G09,C006-PR,Practical 1,practical,63.8,100,2026-03-31
S0049,C006,G09,C006-PR,Practical 2,practical,47.1,100,2026-04-15
S0049,C006,G09,C006-EX,Midterm Exam,exam,48.0,100,2026-04-30
S0049,C006,G09,C006-EXF,Final Exam,exam,73.4,100,2026-05-15
S0050,C003,G05,C003-QZ,Quiz 1,quiz,95.7,100,2025-12-17
S0050,C003,G05,C003-QZ,Quiz 2,quiz,60.5,100,2026-01-01
S0050,C003,G05,C003-QZ,Quiz 3,quiz,67.5,100,2026-01-16
S0050,C003,G05,C003-QZ,Quiz 4,quiz,51.3,100,2026-01-31
S0050,C003,G05,C003-AS,Assignment 1,assignment,79.0,100,2026-02-15
S0050,C003,G05,C003-AS,Assignment 2,assignment,57.4,100,2026-03-02
S0050,C003,G05,C003-AS,Assignment 3,assignment,67.9,100,2026-03-16
S0050,C003,G05,C003-PR,Practical 1,practical,54.8,100,2026-03-31
S0050,C003,G05,C003-PR,Practical 2,practical,88.1,100,2026-04-15
S0050,C003,G05,C003-EX,Midterm Exam,exam,85.1,100,2026-04-30
S0050,C003,G05,C003-EXF,Final Exam,exam,65.3,100,2026-05-15
S0051,C003,G05,C003-QZ,Quiz 1,quiz,66.7,100,2025-12-27
S0051,C003,G05,C003-QZ,Quiz 2,quiz,69.6,100,2026-01-10
S0051,C003,G05,C003-QZ,Quiz 3,quiz,65.9,100,2026-01-24
S0051,C003,G05,C003-QZ,Quiz 4,quiz,56.1,100,2026-02-07
S0051,C003,G05,C003-AS,Assignment 1,assignment,60.2,100,2026-02-21
S0051,C003,G05,C003-AS,Assignment 2,assignment,61.0,100,2026-03-07
S0051,C003,G05,C003-AS,Assignment 3,assignment,54.1,100,2026-03-21
S0051,C003,G05,C003-PR,Practical 1,practical,64.6,100,2026-04-04
S0051,C003,G05,C003-PR,Practical 2,practical,66.7,100,2026-04-18
S0051,C003,G05,C003-EX,Midterm Exam,exam,74.7,100,2026-05-02
S0051,C003,G05,C003-EXF,Final Exam,exam,62.5,100,2026-05-16
S0052,C006,G08,C006-QZ,Quiz 1,quiz,68.8,100,2025-12-20
S0052,C006,G08,C006-QZ,Quiz 2,quiz,95.3,100,2026-01-04
S0052,C006,G08,C006-QZ,Quiz 3,quiz,86.0,100,2026-01-18
S0052,C006,G08,C006-QZ,Quiz 4,quiz,75.5,100,2026-02-02
S0052,C006,G08,C006-AS,Assignment 1,assignment,81.6,100,2026-02-16
S0052,C006,G08,C006-AS,Assignment 2,assignment,57.6,100,2026-03-03
S0052,C006,G08,C006-AS,Assignment 3,assignment,73.3,100,2026-03-18
S0052,C006,G08,C006-PR,Practical 1,practical,74.0,100,2026-04-01
S0052,C006,G08,C006-PR,Practical 2,practical,72.1,100,2026-04-16
S0052,C006,G08,C006-EX,Midterm Exam,exam,82.3,100,2026-04-30
S0052,C006,G08,C006-EXF,Final Exam,exam,72.7,100,2026-05-15
S0053,C001,G01,C001-QZ,Quiz 1,quiz,76.1,100,2025-12-16
S0053,C001,G01,C001-QZ,Quiz 2,quiz,78.8,100,2025-12-31
S0053,C001,G01,C001-QZ,Quiz 3,quiz,91.6,100,2026-01-15
S0053,C001,G01,C001-QZ,Quiz 4,quiz,67.9,100,2026-01-30
S0053,C001,G01,C001-AS,Assignment 1,assignment,66.2,100,2026-02-14
S0053,C001,G01,C001-AS,Assignment 2,assignment,66.3,100,2026-03-01
S0053,C001,G01,C001-AS,Assignment 3,assignment,52.5,100,2026-03-16
S0053,C001,G01,C001-PR,Practical 1,practical,78.9,100,2026-03-31
S0053,C001,G01,C001-PR,Practical 2,practical,84.2,100,2026-04-15
S0053,C001,G01,C001-EX,Midterm Exam,exam,86.7,100,2026-04-30
S0053,C001,G01,C001-EXF,Final Exam,exam,88.2,100,2026-05-15
S0054,C006,G08,C006-QZ,Quiz 1,quiz,74.7,100,2025-12-26
S0054,C006,G08,C006-QZ,Quiz 2,quiz,78.8,100,2026-01-09
S0054,C006,G08,C006-QZ,Quiz 3,quiz,66.3,100,2026-01-23
S0054,C006,G08,C006-QZ,Quiz 4,quiz,60.9,100,2026-02-06
S0054,C006,G08,C006-AS,Assignment 1,assignment,63.9,100,2026-02-20
S0054,C006,G08,C006-AS,Assignment 2,assignment,70.4,100,2026-03-06
S0054,C006,G08,C006-AS,Assignment 3,assignment,66.3,100,2026-03-20
S0054,C006,G08,C006-PR,Practical 1,practical,72.4,100,2026-04-03
S0054,C006,G08,C006-PR,Practical 2,practical,68.0,100,2026-04-17
S0054,C006,G08,C006-EX,Midterm Exam,exam,74.5,100,2026-05-01
S0054,C006,G08,C006-EXF,Final Exam,exam,69.6,100,2026-05-15
S0055,C001,G02,C001-QZ,Quiz 1,quiz,75.1,100,2026-01-01
S0055,C001,G02,C001-QZ,Quiz 2,quiz,78.0,100,2026-01-15
S0055,C001,G02,C001-QZ,Quiz 3,quiz,65.7,100,2026-01-28
S0055,C001,G02,C001-QZ,Quiz 4,quiz,64.5,100,2026-02-11
S0055,C001,G02,C001-AS,Assignment 1,assignment,82.1,100,2026-02-24
S0055,C001,G02,C001-AS,Assignment 2,assignment,56.0,100,2026-03-10
S0055,C001,G02,C001-AS,Assignment 3,assignment,60.7,100,2026-03-23
S0055,C001,G02,C001-PR,Practical 1,practical,60.0,100,2026-04-06
S0055,C001,G02,C001-PR,Practical 2,practical,60.3,100,2026-04-19
S0055,C001,G02,C001-EX,Midterm Exam,exam,64.8,100,2026-05-03
S0055,C001,G02,C001-EXF,Final Exam,exam,84.6,100,2026-05-16
S0056,C006,G09,C006-QZ,Quiz 1,quiz,86.7,100,2025-12-17
S0056,C006,G09,C006-QZ,Quiz 2,quiz,93.4,100,2026-01-01
S0056,C006,G09,C006-QZ,Quiz 3,quiz,72.0,100,2026-01-16
S0056,C006,G09,C006-QZ,Quiz 4,quiz,94.5,100,2026-01-31
S0056,C006,G09,C006-AS,Assignment 1,assignment,84.3,100,2026-02-15
S0056,C006,G09,C006-AS,Assignment 2,assignment,76.9,100,2026-03-02
S0056,C006,G09,C006-AS,Assignment 3,assignment,78.6,100,2026-03-16
S0056,C006,G09,C006-PR,Practical 1,practical,85.5,100,2026-03-31
S0056,C006,G09,C006-PR,Practical 2,practical,70.0,100,2026-04-15
S0056,C006,G09,C006-EX,Midterm Exam,exam,93.9,100,2026-04-30
S0056,C006,G09,C006-EXF,Final Exam,exam,82.3,100,2026-05-15
S0057,C001,G01,C001-QZ,Quiz 1,quiz,86.0,100,2025-12-31
S0057,C001,G01,C001-QZ,Quiz 2,quiz,93.0,100,2026-01-14
S0057,C001,G01,C001-QZ,Quiz 3,quiz,75.7,100,2026-01-27
S0057,C001,G01,C001-QZ,Quiz 4,quiz,76.8,100,2026-02-10
S0057,C001,G01,C001-AS,Assignment 1,assignment,73.7,100,2026-02-23
S0057,C001,G01,C001-AS,Assignment 2,assignment,69.3,100,2026-03-09
S0057,C001,G01,C001-AS,Assignment 3,assignment,73.5,100,2026-03-23
S0057,C001,G01,C001-PR,Practical 1,practical,93.8,100,2026-04-05
S0057,C001,G01,C001-PR,Practical 2,practical,92.1,100,2026-04-19
S0057,C001,G01,C001-EX,Midterm Exam,exam,91.0,100,2026-05-02
S0057,C001,G01,C001-EXF,Final Exam,exam,94.7,100,2026-05-16
S0058,C004,G06,C004-QZ,Quiz 1,quiz,61.8,100,2025-12-29
S0058,C004,G06,C004-QZ,Quiz 2,quiz,83.9,100,2026-01-12
S0058,C004,G06,C004-QZ,Quiz 3,quiz,92.1,100,2026-01-26
S0058,C004,G06,C004-QZ,Quiz 4,quiz,73.2,100,2026-02-09
S0058,C004,G06,C004-AS,Assignment 1,assignment,80.6,100,2026-02-22
S0058,C004,G06,C004-AS,Assignment 2,assignment,81.7,100,2026-03-08
S0058,C004,G06,C004-AS,Assignment 3,assignment,68.4,100,2026-03-22
S0058,C004,G06,C004-PR,Practical 1,practical,56.9,100,2026-04-05
S0058,C004,G06,C004-PR,Practical 2,practical,74.6,100,2026-04-18
S0058,C004,G06,C004-EX,Midterm Exam,exam,83.7,100,2026-05-02
S0058,C004,G06,C004-EXF,Final Exam,exam,55.7,100,2026-05-16
S0059,C002,G03,C002-QZ,Quiz 1,quiz,55.0,100,2026-01-02
S0059,C002,G03,C002-QZ,Quiz 2,quiz,62.2,100,2026-01-15
S0059,C002,G03,C002-QZ,Quiz 3,quiz,70.8,100,2026-01-29
S0059,C002,G03,C002-QZ,Quiz 4,quiz,71.2,100,2026-02-11
S0059,C002,G03,C002-AS,Assignment 1,assignment,54.8,100,2026-02-25
S0059,C002,G03,C002-AS,Assignment 2,assignment,48.8,100,2026-03-10
S0059,C002,G03,C002-AS,Assignment 3,assignment,80.6,100,2026-03-23
S0059,C002,G03,C002-PR,Practical 1,practical,69.5,100,2026-04-06
S0059,C002,G03,C002-PR,Practical 2,practical,50.6,100,2026-04-19
S0059,C002,G03,C002-EX,Midterm Exam,exam,54.8,100,2026-05-03
S0059,C002,G03,C002-EXF,Final Exam,exam,71.7,100,2026-05-16
S0060,C004,G06,C004-QZ,Quiz 1,quiz,84.7,100,2025-12-29
S0060,C004,G06,C004-QZ,Quiz 2,quiz,78.2,100,2026-01-12
S0060,C004,G06,C004-QZ,Quiz 3,quiz,79.3,100,2026-01-26
S0060,C004,G06,C004-QZ,Quiz 4,quiz,80.9,100,2026-02-09
S0060,C004,G06,C004-AS,Assignment 1,assignment,76.4,100,2026-02-22
S0060,C004,G06,C004-AS,Assignment 2,assignment,60.2,100,2026-03-08
S0060,C004,G06,C004-AS,Assignment 3,assignment,77.8,100,2026-03-22
S0060,C004,G06,C004-PR,Practical 1,practical,65.9,100,2026-04-05
S0060,C004,G06,C004-PR,Practical 2,practical,78.4,100,2026-04-18
S0060,C004,G06,C004-EX,Midterm Exam,exam,86.6,100,2026-05-02
S0060,C004,G06,C004-EXF,Final Exam,exam,74.0,100,2026-05-16
S0061,C002,G03,C002-QZ,Quiz 1,quiz,78.1,100,2025-12-29
S0061,C002,G03,C002-QZ,Quiz 2,quiz,79.1,100,2026-01-12
S0061,C002,G03,C002-QZ,Quiz 3,quiz,70.6,100,2026-01-26
S0061,C002,G03,C002-QZ,Quiz 4,quiz,66.5,100,2026-02-09
S0061,C002,G03,C002-AS,Assignment 1,assignment,72.0,100,2026-02-22
S0061,C002,G03,C002-AS,Assignment 2,assignment,52.2,100,2026-03-08
S0061,C002,G03,C002-AS,Assignment 3,assignment,84.3,100,2026-03-22
S0061,C002,G03,C002-PR,Practical 1,practical,64.0,100,2026-04-05
S0061,C002,G03,C002-PR,Practical 2,practical,65.3,100,2026-04-18
S0061,C002,G03,C002-EX,Midterm Exam,exam,75.3,100,2026-05-02
S0061,C002,G03,C002-EXF,Final Exam,exam,82.9,100,2026-05-16
S0062,C002,G04,C002-QZ,Quiz 1,quiz,72.0,100,2025-12-18
S0062,C002,G04,C002-QZ,Quiz 2,quiz,51.0,100,2026-01-02
S0062,C002,G04,C002-QZ,Quiz 3,quiz,66.4,100,2026-01-17
S0062,C002,G04,C002-QZ,Quiz 4,quiz,63.0,100,2026-02-01
S0062,C002,G04,C002-AS,Assignment 1,assignment,74.2,100,2026-02-15
S0062,C002,G04,C002-AS,Assignment 2,assignment,67.0,100,2026-03-02
S0062,C002,G04,C002-AS,Assignment 3,assignment,50.9,100,2026-03-17
S0062,C002,G04,C002-PR,Practical 1,practical,64.4,100,2026-04-01
S0062,C002,G04,C002-PR,Practical 2,practical,64.2,100,2026-04-15
S0062,C002,G04,C002-EX,Midterm Exam,exam,74.0,100,2026-04-30
S0062,C002,G04,C002-EXF,Final Exam,exam,51.4,100,2026-05-15
S0063,C002,G04,C002-QZ,Quiz 1,quiz,85.4,100,2025-12-16
S0063,C002,G04,C002-QZ,Quiz 2,quiz,87.5,100,2025-12-31
S0063,C002,G04,C002-QZ,Quiz 3,quiz,63.6,100,2026-01-15
S0063,C002,G04,C002-QZ,Quiz 4,quiz,83.7,100,2026-01-30
S0063,C002,G04,C002-AS,Assignment 1,assignment,64.4,100,2026-02-14
S0063,C002,G04,C002-AS,Assignment 2,assignment,44.8,100,2026-03-01
S0063,C002,G04,C002-AS,Assignment 3,assignment,64.8,100,2026-03-16
S0063,C002,G04,C002-PR,Practical 1,practical,65.2,100,2026-03-31
S0063,C002,G04,C002-PR,Practical 2,practical,73.9,100,2026-04-15
S0063,C002,G04,C002-EX,Midterm Exam,exam,61.6,100,2026-04-30
S0063,C002,G04,C002-EXF,Final Exam,exam,74.3,100,2026-05-15
S0064,C001,G02,C001-QZ,Quiz 1,quiz,96.3,100,2026-01-02
S0064,C001,G02,C001-QZ,Quiz 2,quiz,63.1,100,2026-01-15
S0064,C001,G02,C001-QZ,Quiz 3,quiz,72.2,100,2026-01-29
