event_id,student_id,event_type,event_datetime,duration_seconds,device
EV000449,S0007,video_watch,2026-02-14T15:18:49,446.0,web
EV000450,S0007,video_watch,2026-02-06T03:48:33,445.0,mobile
EV000451,S0007,resource_download,2026-05-21T04:12:47,,web
EV000452,S0007,login,2025-12-29T16:15:00,,mobile
EV000453,S0007,login,2026-05-26T14:17:00,,web
EV000454,S0007,login,2026-04-13T07:38:18,,mobile
EV000455,S0007,login,2026-03-26T20:17:09,,mobile
EV000456,S0007,resource_download,2025-12-25T20:44:11,,web
EV000457,S0007,video_watch,2026-02-08T05:50:44,895.0,mobile
EV000458,S0007,quiz_attempt,2026-02-12T09:26:28,,mobile
EV000459,S0007,forum_post,2026-02-18T03:46:00,,web
EV000460,S0007,quiz_attempt,2026-03-10T16:53:58,,web
EV000461,S0007,resource_download,2025-12-17T07:52:16,,web
EV000462,S0007,forum_post,2026-02-21T04:54:52,,web
EV000463,S0007,video_watch,2026-04-05T15:05:11,319.0,web
EV000464,S0007,video_watch,2026-05-22T08:47:25,788.0,web
EV000465,S0007,resource_download,2025-12-15T22:55:23,,web
EV000466,S0007,login,2026-05-20T20:50:31,,web
EV000467,S0008,video_watch,2025-12-13T23:54:31,393.0,mobile
EV000468,S0008,video_watch,2026-03-30T04:08:30,999.0,web
EV000469,S0008,login,2025-12-18T00:21:35,,web
EV000470,S0008,login,2026-05-24T15:56:32,,mobile
EV000471,S0008,resource_download,2025-12-11T17:43:37,,web
EV000472,S0008,quiz_attempt,2025-12-12T02:40:41,,mobile
EV000473,S0008,login,2026-02-16T11:43:28,,web
EV000474,S0008,login,2026-01-11T18:08:15,,mobile
EV000475,S0008,video_watch,2026-03-07T11:29:18,843.0,web
EV000476,S0008,quiz_attempt,2026-01-23T05:15:37,,web
EV000477,S0008,quiz_attempt,2025-12-24T15:10:57,,web
EV000478,S0008,quiz_attempt,2025-12-24T12:12:11,,web
EV000479,S0008,quiz_attempt,2026-03-08T00:16:23,,mobile
EV000480,S0008,login,2025-12-12T09:33:55,,web
EV000481,S0008,video_watch,2026-02-13T09:46:04,842.0,mobile
EV000482,S0008,login,2026-02-09T20:10:26,,web
EV000483,S0008,login,2026-02-27T10:21:13,,web
EV000484,S0008,resource_download,2026-04-29T17:46:50,,mobile
EV000485,S0008,resource_download,2025-12-24T05:17:06,,mobile
EV000486,S0008,video_watch,2026-02-21T18:58:11,732.0,web
EV000487,S0008,login,2026-02-04T18:39:14,,web
EV000488,S0008,resource_download,2026-01-12T22:49:56,,mobile
EV000489,S0008,login,2026-05-23T18:56:04,,mobile
EV000490,S0008,video_watch,2026-03-21T13:23:13,778.0,web
EV000491,S0008,video_watch,2026-03-26T00:40:04,412.0,web
EV000492,S0008,quiz_attempt,2026-01-18T15:26:46,,mobile
EV000493,S0008,video_watch,2026-01-09T14:23:54,681.0,web
EV000494,S0008,login,2026-02-11T03:27:38,,web
EV000495,S0008,video_watch,2026-02-19T13:01:21,472.0,mobile
EV000496,S0008,login,2026-02-22T03:33:04,,web
EV000497,S0008,quiz_attempt,2026-04-18T20:28:11,,web
EV000498,S0008,video_watch,2026-01-27T08:32:19,380.0,web
EV000499,S0008,video_watch,2026-03-22T06:16:38,740.0,web
EV000500,S0008,login,2026-05-30T10:49:47,,mobile
EV000501,S0008,resource_download,2026-03-03T19:20:36,,web
EV000502,S0008,login,2026-05-18T21:55:53,,web
EV000503,S0008,forum_post,2026-02-04T09:12:21,,web
EV000504,S0008,forum_post,2026-02-01T03:30:54,,web
EV000505,S0008,video_watch,2026-02-25T18:04:42,890.0,mobile
EV000506,S0008,login,2025-12-07T13:02:28,,web
EV000507,S0008,video_watch,2026-04-05T11:03:54,582.0,web
EV000508,S0008,video_watch,2026-01-01T20:42:46,616.0,web
EV000509,S0008,login,2026-03-11T13:51:22,,web
EV000510,S0008,login,2026-01-19T22:39:41,,mobile
EV000511,S0008,login,2026-05-23T01:21:00,,web
EV000512,S0008,quiz_attempt,2026-03-31T05:57:42,,web
EV000513,S0008,video_watch,2026-05-29T16:13:53,431.0,mobile
EV000514,S0008,video_watch,2025-12-10T18:01:57,660.0,mobile
EV000515,S0008,video_watch,2026-05-03T02:00:42,810.0,web
EV000516,S0008,login,2026-03-26T10:25:16,,web
EV000517,S0008,video_watch,2025-12-28T06:43:51,817.0,web
EV000518,S0008,forum_post,2025-12-06T14:41:39,,mobile
EV000519,S0008,login,2026-01-17T11:24:37,,mobile
EV000520,S0008,video_watch,2025-12-09T03:43:25,767.0,web
EV000521,S0008,video_watch,2026-01-28T21:00:24,535.0,mobile
EV000522,S0008,login,2026-01-13T10:33:34,,mobile
EV000523,S0008,login,2026-04-10T03:29:28,,mobile
EV000524,S0008,login,2026-03-14T22:25:21,,web
EV000525,S0008,login,2026-04-17T09:12:28,,mobile
EV000526,S0008,video_watch,2026-04-06T11:16:07,528.0,web
EV000527,S0008,login,2026-04-25T04:15:47,,web
EV000528,S0008,login,2026-02-22T15:55:35,,web
EV000529,S0008,login,2025-12-05T00:15:10,,web
EV000530,S0008,quiz_attempt,2026-01-13T03:51:35,,web
EV000531,S0008,video_watch,2026-02-10T04:54:37,817.0,mobile
EV000532,S0008,login,2026-05-26T15:53:38,,web
EV000533,S0008,video_watch,2026-03-31T10:42:02,821.0,mobile
EV000534,S0009,login,2026-04-30T07:33:09,,web
EV000535,S0009,resource_download,2026-03-26T13:18:22,,web
EV000536,S0009,login,2026-05-14T19:22:49,,web
EV000537,S0009,resource_download,2026-02-19T16:19:50,,mobile
EV000538,S0009,login,2026-05-04T12:02:51,,web
EV000539,S0009,video_watch,2026-01-23T04:02:55,482.0,web
EV000540,S0009,video_watch,2026-03-13T19:46:42,800.0,web
EV000541,S0009,video_watch,2026-02-27T03:20:31,495.0,mobile
EV000542,S0009,forum_post,2026-04-27T12:51:24,,web
EV000543,S0009,login,2026-01-28T00:34:12,,web
EV000544,S0009,resource_download,2026-05-26T22:57:35,,web
EV000545,S0009,login,2026-03-10T06:19:25,,web
EV000546,S0009,login,2026-05-07T18:24:05,,web
EV000547,S0009,login,2026-02-08T07:48:18,,web
EV000548,S0009,login,2026-05-01T23:48:35,,web
EV000549,S0009,video_watch,2026-04-07T06:31:06,716.0,web
EV000550,S0009,login,2026-01-21T01:54:52,,mobile
EV000551,S0009,video_watch,2026-04-02T16:47:50,540.0,web
EV000552,S0009,video_watch,2025-12-09T21:42:29,358.0,mobile
EV000553,S0009,video_watch,2025-12-21T21:39:22,889.0,mobile
EV000554,S0009,login,2025-12-27T11:33:38,,web
EV000555,S0009,login,2026-04-25T15:28:21,,web
EV000556,S0009,quiz_attempt,2026-05-21T19:53:17,,mobile
EV000557,S0009,login,2025-12-30T19:28:29,,web
EV000558,S0009,login,2026-03-14T09:51:25,,web
EV000559,S0009,login,2025-12-13T13:36:14,,web
EV000560,S0009,login,2026-01-09T12:18:14,,web
EV000561,S0009,quiz_attempt,2026-05-21T02:20:05,,web
EV000562,S0009,login,2025-12-23T20:27:31,,mobile
EV000563,S0009,resource_download,2026-05-17T04:10:34,,web
EV000564,S0009,login,2026-01-30T03:05:25,,mobile
EV000565,S0009,login,2026-04-02T12:28:47,,web
EV000566,S0009,quiz_attempt,2025-12-14T00:11:19,,web
EV000567,S0009,resource_download,2025-12-23T05:43:09,,web
EV000568,S0009,login,2026-01-09T12:00:02,,mobile
EV000569,S0009,video_watch,2026-04-19T04:13:17,591.0,web
EV000570,S0009,resource_download,2025-12-27T15:48:24,,web
EV000571,S0009,video_watch,2026-04-01T06:18:57,425.0,web
EV000572,S0009,resource_download,2025-12-15T05:20:43,,web
EV000573,S0009,quiz_attempt,2026-01-12T11:23:43,,web
EV000574,S0009,video_watch,2026-01-20T03:28:41,289.0,mobile
EV000575,S0009,video_watch,2026-05-25T15:11:02,309.0,mobile
EV000576,S0009,video_watch,2026-01-15T02:22:51,492.0,mobile
EV000577,S0009,quiz_attempt,2026-02-12T22:42:29,,mobile
EV000578,S0009,forum_post,2025-12-21T06:36:41,,web
EV000579,S0009,login,2026-01-27T14:06:20,,web
EV000580,S0009,video_watch,2026-01-14T02:59:44,952.0,mobile
EV000581,S0009,quiz_attempt,2026-02-05T10:22:24,,mobile
EV000582,S0009,video_watch,2026-05-17T20:23:30,450.0,web
EV000583,S0009,login,2026-05-02T03:47:56,,mobile
EV000584,S0009,login,2026-03-21T21:13:09,,mobile
EV000585,S0010,login,2026-01-01T02:29:42,,web
EV000586,S0010,login,2026-05-18T14:32:47,,web
EV000587,S0010,video_watch,2026-01-23T12:52:28,620.0,web
EV000588,S0010,video_watch,2026-01-25T06:47:30,410.0,mobile
EV000589,S0010,forum_post,2026-03-26T14:59:38,,web
EV000590,S0010,video_watch,2026-03-03T17:41:04,551.0,mobile
EV000591,S0010,forum_post,2026-01-15T14:32:49,,web
EV000592,S0010,quiz_attempt,2025-12-11T22:43:17,,mobile
EV000593,S0010,login,2025-12-03T00:42:43,,web
EV000594,S0010,quiz_attempt,2026-05-23T01:12:24,,mobile
EV000595,S0010,quiz_attempt,2026-01-27T14:21:17,,web
EV000596,S0010,forum_post,2026-04-26T16:07:32,,mobile
EV000597,S0010,login,2026-02-20T03:03:08,,mobile
EV000598,S0010,login,2025-12-15T14:22:36,,mobile
EV000599,S0010,login,2026-02-16T08:22:43,,web
EV000600,S0010,login,2026-03-23T00:28:50,,web
EV000601,S0010,login,2026-01-22T19:42:57,,mobile
EV000602,S0010,forum_post,2026-02-04T09:49:24,,web
EV000603,S0010,login,2026-01-21T12:14:43,,mobile
EV000604,S0010,resource_download,2026-03-05T13:44:37,,mobile
EV000605,S0010,video_watch,2026-05-17T15:14:48,390.0,web
EV000606,S0010,login,2026-04-20T18:43:43,,web
EV000607,S0010,login,2026-01-13T09:25:42,,web
EV000608,S0010,login,2026-05-19T15:28:08,,mobile
EV000609,S0010,video_watch,2026-04-24T12:28:34,475.0,web
EV000610,S0010,login,2026-02-12T22:51:11,,mobile
EV000611,S0010,quiz_attempt,2026-04-10T06:22:08,,mobile
EV000612,S0010,video_watch,2026-03-28T16:20:47,469.0,web
EV000613,S0010,quiz_attempt,2026-02-21T23:22:36,,mobile
EV000614,S0010,resource_download,2026-04-18T11:30:20,,web
EV000615,S0010,login,2026-03-03T08:12:09,,mobile
EV000616,S0010,forum_post,2026-04-23T18:25:08,,mobile
EV000617,S0010,video_watch,2026-05-03T07:02:36,265.0,web
EV000618,S0010,forum_post,2026-03-31T03:14:58,,web
EV000619,S0010,forum_post,2026-02-26T10:01:43,,web
EV000620,S0010,login,2026-03-31T14:08:54,,web
EV000621,S0010,login,2026-05-17T14:15:28,,web
EV000622,S0010,quiz_attempt,2026-04-23T10:52:38,,web
EV000623,S0010,login,2025-12-08T07:42:17,,web
EV000624,S0010,video_watch,2026-03-27T12:16:17,949.0,web
EV000625,S0010,video_watch,2026-01-28T17:13:33,688.0,web
EV000626,S0010,video_watch,2026-04-10T04:03:51,509.0,web
EV000627,S0010,forum_post,2026-02-10T23:20:43,,web
EV000628,S0010,quiz_attempt,2026-01-05T02:22:29,,mobile
EV000629,S0010,video_watch,2026-02-10T23:06:05,690.0,mobile
EV000630,S0010,login,2026-03-08T11:18:29,,mobile
EV000631,S0010,video_watch,2026-03-31T09:08:49,479.0,web
EV000632,S0010,forum_post,2026-02-27T15:30:13,,web
EV000633,S0010,login,2026-04-10T05:08:12,,web
EV000634,S0010,quiz_attempt,2026-04-06T07:24:04,,mobile
EV000635,S0010,video_watch,2026-05-28T09:45:04,112.0,mobile
EV000636,S0010,video_watch,2026-05-24T16:32:56,1237.0,web
EV000637,S0010,resource_download,2026-05-01T03:05:46,,web
EV000638,S0010,login,2026-03-23T22:15:36,,mobile
EV000639,S0010,resource_download,2025-12-03T14:20:07,,mobile
EV000640,S0010,login,2026-04-24T09:28:46,,mobile
EV000641,S0010,forum_post,2025-12-12T06:35:37,,web
EV000642,S0010,forum_post,2026-02-14T22:32:42,,web
EV000643,S0010,quiz_attempt,2026-03-13T06:35:18,,mobile
EV000644,S0010,login,2026-03-24T22:40:24,,mobile
EV000645,S0010,login,2026-05-05T00:31:09,,mobile
EV000646,S0010,video_watch,2026-04-18T13:22:18,684.0,web
EV000647,S0010,forum_post,2026-05-25T21:09:34,,mobile
EV000648,S0010,resource_download,2026-04-18T15:00:45,,mobile
EV000649,S0010,video_watch,2026-04-08T16:38:48,528.0,web
EV000650,S0010,resource_download,2025-12-25T07:07:04,,web
EV000651,S0010,resource_download,2025-12-13T08:22:28,,web
EV000652,S0010,quiz_attempt,2026-03-01T01:06:26,,mobile
EV000653,S0010,quiz_attempt,2026-01-15T08:19:07,,mobile
EV000654,S0010,quiz_attempt,2026-05-19T23:36:46,,mobile
EV000655,S0010,login,2025-12-14T22:31:13,,mobile
EV000656,S0010,video_watch,2026-04-20T01:14:35,259.0,web
EV000657,S0010,video_watch,2025-12-27T10:13:42,347.0,mobile
EV000658,S0010,forum_post,2026-03-06T21:09:52,,web
EV000659,S0010,video_watch,2026-02-09T09:25:10,977.0,mobile
EV000660,S0010,forum_post,2026-04-10T07:01:11,,web
EV000661,S0010,resource_download,2026-02-14T14:42:17,,mobile
EV000662,S0010,login,2026-02-18T17:27:48,,web
EV000663,S0010,video_watch,2026-01-28T06:09:41,946.0,web
EV000664,S0010,video_watch,2026-02-14T16:17:16,797.0,web
EV000665,S0010,login,2026-05-01T15:23:11,,mobile
EV000666,S0010,resource_download,2026-04-01T01:32:55,,mobile
EV000667,S0010,quiz_attempt,2026-03-30T15:45:29,,web
EV000668,S0010,login,2026-05-12T23:28:48,,mobile
EV000669,S0010,forum_post,2026-04-25T23:17:35,,mobile
EV000670,S0010,quiz_attempt,2026-01-02T17:34:09,,web
EV000671,S0010,video_watch,2026-03-17T02:32:52,423.0,web
EV000672,S0010,quiz_attempt,2026-05-05T20:36:53,,web
EV000673,S0010,video_watch,2026-05-14T06:57:06,948.0,web
EV000674,S0011,video_watch,2026-01-30T01:28:09,736.0,mobile
EV000675,S0011,quiz_attempt,2026-01-20T21:25:03,,mobile
EV000676,S0011,resource_download,2026-04-20T15:01:54,,web
EV000677,S0011,quiz_attempt,2025-12-28T11:10:24,,web
EV000678,S0011,quiz_attempt,2026-01-31T09:58:37,,web
EV000679,S0011,login,2026-02-20T15:54:15,,mobile
EV000680,S0011,video_watch,2025-12-13T03:46:09,694.0,web
EV000681,S0011,login,2026-05-03T11:07:46,,web
EV000682,S0011,resource_download,2026-04-04T17:08:48,,web
EV000683,S0011,video_watch,2026-03-29T17:48:22,304.0,mobile
EV000684,S0011,video_watch,2026-04-22T22:05:36,365.0,mobile
EV000685,S0011,quiz_attempt,2025-12-17T22:27:30,,web
EV000686,S0011,login,2026-04-07T00:19:05,,mobile
EV000687,S0011,quiz_attempt,2026-05-23T03:06:43,,web
EV000688,S0011,login,2025-12-29T00:43:59,,mobile
EV000689,S0011,resource_download,2026-02-15T14:24:08,,web
EV000690,S0011,video_watch,2026-01-10T20:16:09,503.0,web
EV000691,S0011,login,2026-04-25T17:49:38,,web
EV000692,S0011,video_watch,2026-04-01T18:51:30,734.0,mobile
EV000693,S0011,login,2026-02-27T23:42:42,,web
EV000694,S0011,video_watch,2026-05-16T15:00:17,329.0,mobile
EV000695,S0011,video_watch,2026-02-09T01:14:11,570.0,web
EV000696,S0011,login,2026-04-20T02:08:28,,mobile
EV000697,S0011,login,2026-04-29T04:09:36,,web
EV000698,S0011,login,2026-04-05T23:47:06,,web
EV000699,S0011,video_watch,2026-01-15T09:33:43,570.0,mobile
EV000700,S0011,resource_download,2025-12-10T23:07:37,,web
EV000701,S0011,video_watch,2026-05-24T07:14:22,764.0,mobile
EV000702,S0011,login,2026-05-07T06:14:44,,web
EV000703,S0011,login,2026-05-22T00:17:49,,mobile
EV000704,S0011,login,2026-01-13T10:40:56,,web
EV000705,S0011,video_watch,2025-12-16T08:22:06,740.0,web
EV000706,S0011,video_watch,2026-04-16T12:52:35,403.0,web
EV000707,S0011,video_watch,2026-05-24T18:28:58,894.0,mobile
EV000708,S0011,login,2026-03-15T14:27:45,,mobile
EV000709,S0011,forum_post,2026-05-07T13:05:52,,web
EV000710,S0011,resource_download,2026-02-28T13:24:14,,web
EV000711,S0011,video_watch,2025-12-23T07:37:34,372.0,web
EV000712,S0011,login,2026-02-20T18:42:07,,mobile
EV000713,S0011,login,2025-12-09T08:59:31,,web
EV000714,S0011,login,2026-02-24T15:52:42,,web
EV000715,S0011,video_watch,2026-04-04T11:20:47,824.0,mobile
EV000716,S0011,resource_download,2026-03-03T17:38:46,,web
EV000717,S0011,login,2026-02-15T09:05:51,,mobile
EV000718,S0011,login,2026-04-14T09:08:42,,web
EV000719,S0011,login,2026-04-10T16:42:49,,web
EV000720,S0011,video_watch,2025-12-22T21:24:18,495.0,mobile
EV000721,S0011,resource_download,2026-04-07T02:33:43,,mobile
EV000722,S0011,quiz_attempt,2025-12-31T05:02:22,,web
EV000723,S0011,login,2025-12-17T03:52:21,,web
EV000724,S0011,login,2026-02-25T02:42:39,,web
EV000725,S0011,resource_download,2026-01-04T11:43:34,,web
EV000726,S0011,login,2026-04-10T00:09:32,,web
EV000727,S0011,forum_post,2026-01-02T13:13:12,,web
EV000728,S0011,login,2026-05-30T06:24:20,,web
EV000729,S0011,video_watch,2025-12-28T18:29:40,638.0,web
EV000730,S0011,video_watch,2026-05-04T22:28:44,650.0,mobile
EV000731,S0011,video_watch,2025-12-28T06:34:08,645.0,web
EV000732,S0011,forum_post,2025-12-30T08:52:40,,mobile
EV000733,S0011,forum_post,2026-03-24T21:06:32,,web
EV000734,S0011,login,2026-04-04T22:19:38,,web
EV000735,S0011,video_watch,2025-12-09T03:51:51,740.0,mobile
EV000736,S0011,login,2025-12-20T00:55:07,,web
EV000737,S0011,video_watch,2026-02-14T14:00:15,683.0,web
EV000738,S0011,login,2026-04-06T14:40:33,,mobile
EV000739,S0011,login,2026-02-04T06:06:18,,web
EV000740,S0011,video_watch,2026-04-01T10:31:34,762.0,web
EV000741,S0011,video_watch,2026-04-07T21:55:45,698.0,web
EV000742,S0011,login,2026-01-29T02:20:42,,web
EV000743,S0012,resource_download,2026-04-30T18:56:17,,mobile
EV000744,S0012,video_watch,2026-02-21T15:49:49,681.0,mobile
EV000745,S0012,resource_download,2026-01-01T07:06:52,,web
EV000746,S0012,login,2026-02-08T16:41:40,,web
EV000747,S0012,login,2026-01-11T10:36:40,,web
EV000748,S0012,quiz_attempt,2026-04-04T15:14:56,,mobile
EV000749,S0012,forum_post,2026-02-07T18:41:37,,web
EV000750,S0012,login,2026-02-04T10:06:08,,web
EV000751,S0012,resource_download,2025-12-25T09:52:48,,mobile
EV000752,S0012,resource_download,2026-05-20T18:30:54,,mobile
EV000753,S0012,login,2026-03-24T20:45:08,,web
EV000754,S0012,login,2026-01-04T03:15:58,,web
EV000755,S0012,video_watch,2026-02-07T19:40:36,514.0,web
EV000756,S0012,video_watch,2026-01-15T01:26:02,405.0,web
EV000757,S0012,quiz_attempt,2026-01-21T14:47:09,,web
EV000758,S0012,quiz_attempt,2026-03-23T11:51:04,,web
EV000759,S0012,video_watch,2026-05-15T19:08:52,569.0,mobile
EV000760,S0012,video_watch,2026-05-12T21:03:33,663.0,mobile
EV000761,S0012,login,2026-03-24T09:34:06,,web
EV000762,S0012,quiz_attempt,2025-12-27T02:18:22,,mobile
EV000763,S0012,login,2026-05-02T05:37:24,,mobile
EV000764,S0012,video_watch,2026-05-13T04:57:02,677.0,mobile
EV000765,S0012,resource_download,2026-05-24T07:02:45,,mobile
EV000766,S0012,quiz_attempt,2026-02-14T10:30:05,,web
EV000767,S0012,login,2026-04-17T05:23:30,,web
EV000768,S0012,video_watch,2026-02-07T05:55:44,838.0,mobile
EV000769,S0012,login,2026-05-06T12:21:45,,web
EV000770,S0012,video_watch,2026-02-28T12:20:22,888.0,web
EV000771,S0012,login,2025-12-18T22:37:53,,web
EV000772,S0012,login,2026-02-22T06:42:24,,mobile
EV000773,S0012,quiz_attempt,2026-02-07T21:43:42,,web
EV000774,S0012,login,2026-05-30T13:19:04,,web
EV000775,S0012,login,2026-05-13T02:16:28,,web
EV000776,S0012,forum_post,2026-03-03T02:17:44,,web
EV000777,S0012,quiz_attempt,2026-02-11T19:22:38,,web
EV000778,S0012,login,2026-01-04T05:09:24,,web
EV000779,S0012,login,2026-03-12T13:15:14,,mobile
EV000780,S0012,video_watch,2026-01-17T09:57:48,694.0,mobile
EV000781,S0012,resource_download,2025-12-27T14:01:48,,mobile
EV000782,S0012,video_watch,2026-05-12T10:00:34,730.0,mobile
EV000783,S0012,quiz_attempt,2025-12-17T01:37:44,,web
EV000784,S0012,login,2026-02-18T17:57:02,,web
EV000785,S0012,forum_post,2026-01-25T19:54:42,,mobile
EV000786,S0012,video_watch,2026-04-01T01:06:41,646.0,mobile
EV000787,S0012,video_watch,2026-03-24T15:05:25,780.0,mobile
EV000788,S0012,resource_download,2026-05-19T05:02:46,,mobile
EV000789,S0012,forum_post,2026-05-16T10:39:09,,web
EV000790,S0012,login,2026-03-15T18:15:09,,mobile
EV000791,S0012,quiz_attempt,2026-03-11T04:04:18,,web
EV000792,S0012,video_watch,2026-03-28T00:18:55,724.0,mobile
EV000793,S0012,resource_download,2026-03-16T14:33:48,,mobile
EV000794,S0012,login,2026-03-03T12:53:12,,mobile
EV000795,S0013,video_watch,2026-03-17T00:25:39,952.0,web
EV000796,S0013,video_watch,2026-01-26T16:28:19,412.0,mobile
EV000797,S0013,resource_download,2026-04-23T06:52:24,,mobile
EV000798,S0013,login,2026-04-23T02:11:38,,mobile
EV000799,S0013,login,2026-03-29T21:25:53,,mobile
EV000800,S0013,forum_post,2026-01-25T09:20:52,,web
EV000801,S0013,quiz_attempt,2026-02-16T06:19:56,,web
EV000802,S0013,video_watch,2026-02-20T06:27:41,812.0,mobile
EV000803,S0013,resource_download,2026-02-05T21:39:06,,web
EV000804,S0013,login,2026-02-24T18:23:34,,web
EV000805,S0013,login,2026-04-07T00:35:41,,mobile
EV000806,S0013,login,2026-01-22T06:19:58,,mobile
EV000807,S0013,video_watch,2026-03-07T19:04:11,251.0,mobile
EV000808,S0013,quiz_attempt,2026-03-28T21:29:42,,mobile
EV000809,S0013,video_watch,2026-02-26T12:39:55,684.0,mobile
EV000810,S0013,video_watch,2026-05-25T02:44:20,809.0,mobile
EV000811,S0013,resource_download,2026-02-24T12:11:59,,mobile
EV000812,S0013,video_watch,2026-05-28T14:32:36,140.0,web
EV000813,S0013,login,2026-03-09T16:20:17,,web
EV000814,S0013,forum_post,2025-12-15T00:09:39,,mobile
EV000815,S0013,video_watch,2025-12-18T02:34:58,549.0,mobile
EV000816,S0013,forum_post,2026-04-27T08:31:02,,web
EV000817,S0013,quiz_attempt,2026-02-13T15:31:04,,mobile
EV000818,S0013,login,2026-05-06T15:40:06,,web
EV000819,S0013,video_watch,2026-03-27T02:04:23,664.0,web
EV000820,S0013,login,2026-02-13T15:24:45,,web
EV000821,S0013,video_watch,2026-04-11T13:33:06,572.0,web
EV000822,S0013,login,2026-01-18T07:10:15,,web
EV000823,S0013,login,2026-03-23T04:38:45,,web
EV000824,S0013,login,2026-04-05T18:21:17,,web
EV000825,S0013,quiz_attempt,2025-12-23T08:33:44,,web
EV000826,S0013,forum_post,2026-04-29T23:02:03,,web
EV000827,S0013,login,2026-01-04T19:15:01,,mobile
EV000828,S0013,forum_post,2026-04-10T18:31:47,,web
EV000829,S0013,login,2026-02-24T12:24:42,,mobile
EV000830,S0013,quiz_attempt,2026-01-09T23:19:32,,web
EV000831,S0013,video_watch,2026-02-19T21:26:39,597.0,mobile
EV000832,S0013,login,2026-03-19T22:01:01,,web
EV000833,S0013,quiz_attempt,2026-02-24T16:33:29,,mobile
EV000834,S0013,login,2026-01-03T02:16:32,,web
EV000835,S0013,login,2026-01-20T22:28:33,,mobile
EV000836,S0013,quiz_attempt,2026-01-23T08:49:40,,web
EV000837,S0013,video_watch,2026-01-24T20:47:58,549.0,web
EV000838,S0013,login,2026-04-20T08:02:37,,web
EV000839,S0013,video_watch,2026-05-18T08:17:15,303.0,mobile
EV000840,S0013,resource_download,2026-01-02T20:45:51,,mobile
EV000841,S0013,video_watch,2025-12-10T17:15:50,995.0,web
EV000842,S0014,login,2026-04-17T14:08:52,,web
EV000843,S0014,quiz_attempt,2026-05-09T14:16:31,,web
EV000844,S0014,resource_download,2026-01-26T00:19:46,,web
