record_id,student_id,course_id,assessment_id,question_no,concept_id,concept_name,score_pct,mastery_status,timestamp
CP000255,S0011,C006,C006-QZ,3,C006-K06,Clustering,73.8,passed,2026-02-03T21:54:11
CP000256,S0011,C006,C006-QZ,4,C006-K02,Classification,90.0,passed,2026-02-03T21:54:11
CP000257,S0011,C006,C006-EX,1,C006-K04,Feature Engineering,81.2,passed,2026-05-01T21:54:11
CP000258,S0011,C006,C006-EX,2,C006-K03,Overfitting & Regularization,71.2,passed,2026-05-01T21:54:11
CP000259,S0011,C006,C006-EX,3,C006-K02,Classification,86.8,passed,2026-05-01T21:54:11
CP000260,S0011,C006,C006-EX,4,C006-K01,Regression,92.9,passed,2026-05-01T21:54:11
CP000261,S0011,C006,C006-EXF,1,C006-K02,Classification,84.5,passed,2026-05-15T21:54:11
CP000262,S0011,C006,C006-EXF,2,C006-K06,Clustering,82.8,passed,2026-05-15T21:54:11
CP000263,S0011,C006,C006-EXF,3,C006-K01,Regression,72.0,passed,2026-05-15T21:54:11
CP000264,S0011,C006,C006-EXF,4,C006-K04,Feature Engineering,84.8,passed,2026-05-15T21:54:11
CP000265,S0012,C002,C002-QZ,1,C002-K01,Variables & Types,71.0,passed,2025-12-28T21:35:40
CP000266,S0012,C002,C002-QZ,2,C002-K02,Control Flow,62.8,passed,2025-12-28T21:35:40
CP000267,S0012,C002,C002-QZ,3,C002-K04,Data Structures,64.2,passed,2025-12-28T21:35:40
CP000268,S0012,C002,C002-QZ,4,C002-K05,Recursion,26.4,failed,2025-12-28T21:35:40
CP000269,S0012,C002,C002-QZ,1,C002-K03,Functions,70.6,passed,2026-01-11T21:35:40
CP000270,S0012,C002,C002-QZ,2,C002-K04,Data Structures,56.7,failed,2026-01-11T21:35:40
CP000271,S0012,C002,C002-QZ,3,C002-K01,Variables & Types,58.9,failed,2026-01-11T21:35:40
CP000272,S0012,C002,C002-QZ,4,C002-K07,Error Handling,48.4,failed,2026-01-11T21:35:40
CP000273,S0012,C002,C002-QZ,1,C002-K07,Error Handling,85.4,passed,2026-01-25T21:35:40
CP000274,S0012,C002,C002-QZ,2,C002-K02,Control Flow,73.4,passed,2026-01-25T21:35:40
CP000275,S0012,C002,C002-QZ,3,C002-K04,Data Structures,71.3,passed,2026-01-25T21:35:40
CP000276,S0012,C002,C002-QZ,4,C002-K03,Functions,73.9,passed,2026-01-25T21:35:40
CP000277,S0012,C002,C002-QZ,1,C002-K04,Data Structures,73.0,passed,2026-02-08T21:35:40
CP000278,S0012,C002,C002-QZ,2,C002-K03,Functions,72.0,passed,2026-02-08T21:35:40
CP000279,S0012,C002,C002-QZ,3,C002-K01,Variables & Types,82.1,passed,2026-02-08T21:35:40
CP000280,S0012,C002,C002-QZ,4,C002-K05,Recursion,38.0,failed,2026-02-08T21:35:40
CP000281,S0012,C002,C002-EX,1,C002-K02,Control Flow,66.9,passed,2026-05-02T21:35:40
CP000282,S0012,C002,C002-EX,2,C002-K06,File I/O,73.6,passed,2026-05-02T21:35:40
CP000283,S0012,C002,C002-EX,3,C002-K03,Functions,75.2,passed,2026-05-02T21:35:40
CP000284,S0012,C002,C002-EX,4,C002-K01,Variables & Types,63.0,passed,2026-05-02T21:35:40
CP000285,S0012,C002,C002-EXF,1,C002-K02,Control Flow,56.4,failed,2026-05-16T21:35:40
CP000286,S0012,C002,C002-EXF,2,C002-K03,Functions,84.1,passed,2026-05-16T21:35:40
CP000287,S0012,C002,C002-EXF,3,C002-K07,Error Handling,68.5,passed,2026-05-16T21:35:40
CP000288,S0012,C002,C002-EXF,4,C002-K01,Variables & Types,73.0,passed,2026-05-16T21:35:40
CP000289,S0013,C005,C005-QZ,1,C005-K02,Content Strategy,65.9,passed,2025-12-22T05:45:29
CP000290,S0013,C005,C005-QZ,2,C005-K04,Funnel Analytics,34.0,failed,2025-12-22T05:45:29
CP000291,S0013,C005,C005-QZ,3,C005-K03,Paid Ads,56.6,failed,2025-12-22T05:45:29
CP000292,S0013,C005,C005-QZ,4,C005-K01,SEO Basics,55.9,failed,2025-12-22T05:45:29
CP000293,S0013,C005,C005-QZ,1,C005-K03,Paid Ads,69.2,passed,2026-01-05T05:45:29
CP000294,S0013,C005,C005-QZ,2,C005-K02,Content Strategy,48.3,failed,2026-01-05T05:45:29
CP000295,S0013,C005,C005-QZ,3,C005-K01,SEO Basics,61.6,passed,2026-01-05T05:45:29
CP000296,S0013,C005,C005-QZ,4,C005-K04,Funnel Analytics,58.3,failed,2026-01-05T05:45:29
CP000297,S0013,C005,C005-QZ,1,C005-K04,Funnel Analytics,65.6,passed,2026-01-20T05:45:29
CP000298,S0013,C005,C005-QZ,2,C005-K02,Content Strategy,65.0,passed,2026-01-20T05:45:29
CP000299,S0013,C005,C005-QZ,3,C005-K01,SEO Basics,79.7,passed,2026-01-20T05:45:29
CP000300,S0013,C005,C005-QZ,4,C005-K03,Paid Ads,74.3,passed,2026-01-20T05:45:29
CP000301,S0013,C005,C005-QZ,1,C005-K04,Funnel Analytics,41.3,failed,2026-02-03T05:45:29
CP000302,S0013,C005,C005-QZ,2,C005-K01,SEO Basics,48.7,failed,2026-02-03T05:45:29
CP000303,S0013,C005,C005-QZ,3,C005-K03,Paid Ads,52.3,failed,2026-02-03T05:45:29
CP000304,S0013,C005,C005-QZ,4,C005-K02,Content Strategy,40.2,failed,2026-02-03T05:45:29
CP000305,S0013,C005,C005-EX,1,C005-K01,SEO Basics,62.3,passed,2026-05-01T05:45:29
CP000306,S0013,C005,C005-EX,2,C005-K04,Funnel Analytics,57.7,failed,2026-05-01T05:45:29
CP000307,S0013,C005,C005-EX,3,C005-K03,Paid Ads,62.3,passed,2026-05-01T05:45:29
CP000308,S0013,C005,C005-EX,4,C005-K02,Content Strategy,62.9,passed,2026-05-01T05:45:29
CP000309,S0013,C005,C005-EXF,1,C005-K02,Content Strategy,76.4,passed,2026-05-15T05:45:29
CP000310,S0013,C005,C005-EXF,2,C005-K04,Funnel Analytics,71.4,passed,2026-05-15T05:45:29
CP000311,S0013,C005,C005-EXF,3,C005-K03,Paid Ads,80.9,passed,2026-05-15T05:45:29
CP000312,S0013,C005,C005-EXF,4,C005-K01,SEO Basics,72.5,passed,2026-05-15T05:45:29
CP000313,S0014,C001,C001-QZ,1,C001-K05,Joins & Merges,79.1,passed,2025-12-31T05:19:45
CP000314,S0014,C001,C001-QZ,2,C001-K06,Data Visualization Basics,91.9,passed,2025-12-31T05:19:45
CP000315,S0014,C001,C001-QZ,3,C001-K03,Data Cleaning,92.6,passed,2025-12-31T05:19:45
CP000316,S0014,C001,C001-QZ,4,C001-K01,Spreadsheets & Tabular Data,100.0,passed,2025-12-31T05:19:45
CP000317,S0014,C001,C001-QZ,1,C001-K01,Spreadsheets & Tabular Data,76.5,passed,2026-01-14T05:19:45
CP000318,S0014,C001,C001-QZ,2,C001-K06,Data Visualization Basics,94.9,passed,2026-01-14T05:19:45
CP000319,S0014,C001,C001-QZ,3,C001-K02,Descriptive Statistics,74.8,passed,2026-01-14T05:19:45
CP000320,S0014,C001,C001-QZ,4,C001-K03,Data Cleaning,81.9,passed,2026-01-14T05:19:45
CP000321,S0014,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,75.8,passed,2026-01-27T05:19:45
CP000322,S0014,C001,C001-QZ,2,C001-K02,Descriptive Statistics,92.7,passed,2026-01-27T05:19:45
CP000323,S0014,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,80.5,passed,2026-01-27T05:19:45
CP000324,S0014,C001,C001-QZ,4,C001-K05,Joins & Merges,80.5,passed,2026-01-27T05:19:45
CP000325,S0014,C001,C001-QZ,1,C001-K01,Spreadsheets & Tabular Data,79.9,passed,2026-02-10T05:19:45
CP000326,S0014,C001,C001-QZ,2,C001-K06,Data Visualization Basics,83.2,passed,2026-02-10T05:19:45
CP000327,S0014,C001,C001-QZ,3,C001-K04,GroupBy & Aggregation,81.3,passed,2026-02-10T05:19:45
CP000328,S0014,C001,C001-QZ,4,C001-K05,Joins & Merges,61.4,passed,2026-02-10T05:19:45
CP000329,S0014,C001,C001-EX,1,C001-K02,Descriptive Statistics,86.3,passed,2026-05-02T05:19:45
CP000330,S0014,C001,C001-EX,2,C001-K05,Joins & Merges,71.2,passed,2026-05-02T05:19:45
CP000331,S0014,C001,C001-EX,3,C001-K04,GroupBy & Aggregation,91.9,passed,2026-05-02T05:19:45
CP000332,S0014,C001,C001-EX,4,C001-K03,Data Cleaning,98.0,passed,2026-05-02T05:19:45
CP000333,S0014,C001,C001-EXF,1,C001-K04,GroupBy & Aggregation,80.4,passed,2026-05-16T05:19:45
CP000334,S0014,C001,C001-EXF,2,C001-K06,Data Visualization Basics,76.3,passed,2026-05-16T05:19:45
CP000335,S0014,C001,C001-EXF,3,C001-K01,Spreadsheets & Tabular Data,72.6,passed,2026-05-16T05:19:45
CP000336,S0014,C001,C001-EXF,4,C001-K02,Descriptive Statistics,89.5,passed,2026-05-16T05:19:45
CP000337,S0015,C001,C001-QZ,1,C001-K06,Data Visualization Basics,74.4,passed,2025-12-22T16:41:17
CP000338,S0015,C001,C001-QZ,2,C001-K04,GroupBy & Aggregation,68.8,passed,2025-12-22T16:41:17
CP000339,S0015,C001,C001-QZ,3,C001-K02,Descriptive Statistics,81.1,passed,2025-12-22T16:41:17
CP000340,S0015,C001,C001-QZ,4,C001-K05,Joins & Merges,50.9,failed,2025-12-22T16:41:17
CP000341,S0015,C001,C001-QZ,1,C001-K02,Descriptive Statistics,72.9,passed,2026-01-05T16:41:17
CP000342,S0015,C001,C001-QZ,2,C001-K06,Data Visualization Basics,68.3,passed,2026-01-05T16:41:17
CP000343,S0015,C001,C001-QZ,3,C001-K03,Data Cleaning,77.9,passed,2026-01-05T16:41:17
CP000344,S0015,C001,C001-QZ,4,C001-K05,Joins & Merges,61.5,passed,2026-01-05T16:41:17
CP000345,S0015,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,68.6,passed,2026-01-20T16:41:17
CP000346,S0015,C001,C001-QZ,2,C001-K02,Descriptive Statistics,67.6,passed,2026-01-20T16:41:17
CP000347,S0015,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,87.0,passed,2026-01-20T16:41:17
CP000348,S0015,C001,C001-QZ,4,C001-K03,Data Cleaning,77.4,passed,2026-01-20T16:41:17
CP000349,S0015,C001,C001-QZ,1,C001-K05,Joins & Merges,57.0,failed,2026-02-03T16:41:17
CP000350,S0015,C001,C001-QZ,2,C001-K06,Data Visualization Basics,79.2,passed,2026-02-03T16:41:17
CP000351,S0015,C001,C001-QZ,3,C001-K02,Descriptive Statistics,75.2,passed,2026-02-03T16:41:17
CP000352,S0015,C001,C001-QZ,4,C001-K03,Data Cleaning,71.3,passed,2026-02-03T16:41:17
CP000353,S0015,C001,C001-EX,1,C001-K03,Data Cleaning,57.8,failed,2026-05-01T16:41:17
CP000354,S0015,C001,C001-EX,2,C001-K04,GroupBy & Aggregation,46.6,failed,2026-05-01T16:41:17
CP000355,S0015,C001,C001-EX,3,C001-K05,Joins & Merges,48.1,failed,2026-05-01T16:41:17
CP000356,S0015,C001,C001-EX,4,C001-K06,Data Visualization Basics,61.7,passed,2026-05-01T16:41:17
CP000357,S0015,C001,C001-EXF,1,C001-K04,GroupBy & Aggregation,69.1,passed,2026-05-15T16:41:17
CP000358,S0015,C001,C001-EXF,2,C001-K01,Spreadsheets & Tabular Data,72.4,passed,2026-05-15T16:41:17
CP000359,S0015,C001,C001-EXF,3,C001-K05,Joins & Merges,66.9,passed,2026-05-15T16:41:17
CP000360,S0015,C001,C001-EXF,4,C001-K02,Descriptive Statistics,66.8,passed,2026-05-15T16:41:17
CP000361,S0016,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,78.0,passed,2025-12-27T14:32:09
CP000362,S0016,C001,C001-QZ,2,C001-K02,Descriptive Statistics,79.8,passed,2025-12-27T14:32:09
CP000363,S0016,C001,C001-QZ,3,C001-K06,Data Visualization Basics,87.5,passed,2025-12-27T14:32:09
CP000364,S0016,C001,C001-QZ,4,C001-K01,Spreadsheets & Tabular Data,95.5,passed,2025-12-27T14:32:09
CP000365,S0016,C001,C001-QZ,1,C001-K06,Data Visualization Basics,81.2,passed,2026-01-10T14:32:09
CP000366,S0016,C001,C001-QZ,2,C001-K05,Joins & Merges,64.8,passed,2026-01-10T14:32:09
CP000367,S0016,C001,C001-QZ,3,C001-K02,Descriptive Statistics,78.8,passed,2026-01-10T14:32:09
CP000368,S0016,C001,C001-QZ,4,C001-K03,Data Cleaning,85.5,passed,2026-01-10T14:32:09
CP000369,S0016,C001,C001-QZ,1,C001-K05,Joins & Merges,67.1,passed,2026-01-24T14:32:09
CP000370,S0016,C001,C001-QZ,2,C001-K01,Spreadsheets & Tabular Data,66.6,passed,2026-01-24T14:32:09
CP000371,S0016,C001,C001-QZ,3,C001-K04,GroupBy & Aggregation,77.7,passed,2026-01-24T14:32:09
CP000372,S0016,C001,C001-QZ,4,C001-K03,Data Cleaning,61.7,passed,2026-01-24T14:32:09
CP000373,S0016,C001,C001-QZ,1,C001-K03,Data Cleaning,96.8,passed,2026-02-07T14:32:09
CP000374,S0016,C001,C001-QZ,2,C001-K04,GroupBy & Aggregation,94.5,passed,2026-02-07T14:32:09
CP000375,S0016,C001,C001-QZ,3,C001-K05,Joins & Merges,68.4,passed,2026-02-07T14:32:09
CP000376,S0016,C001,C001-QZ,4,C001-K02,Descriptive Statistics,93.4,passed,2026-02-07T14:32:09
CP000377,S0016,C001,C001-EX,1,C001-K05,Joins & Merges,80.7,passed,2026-05-02T14:32:09
CP000378,S0016,C001,C001-EX,2,C001-K06,Data Visualization Basics,89.8,passed,2026-05-02T14:32:09
CP000379,S0016,C001,C001-EX,3,C001-K03,Data Cleaning,100.0,passed,2026-05-02T14:32:09
CP000380,S0016,C001,C001-EX,4,C001-K02,Descriptive Statistics,96.2,passed,2026-05-02T14:32:09
CP000381,S0016,C001,C001-EXF,1,C001-K03,Data Cleaning,90.7,passed,2026-05-16T14:32:09
CP000382,S0016,C001,C001-EXF,2,C001-K02,Descriptive Statistics,90.6,passed,2026-05-16T14:32:09
CP000383,S0016,C001,C001-EXF,3,C001-K01,Spreadsheets & Tabular Data,95.4,passed,2026-05-16T14:32:09
CP000384,S0016,C001,C001-EXF,4,C001-K05,Joins & Merges,94.7,passed,2026-05-16T14:32:09
CP000385,S0017,C001,C001-QZ,1,C001-K05,Joins & Merges,66.9,passed,2025-12-20T20:52:48
CP000386,S0017,C001,C001-QZ,2,C001-K02,Descriptive Statistics,77.6,passed,2025-12-20T20:52:48
CP000387,S0017,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,78.5,passed,2025-12-20T20:52:48
CP000388,S0017,C001,C001-QZ,4,C001-K06,Data Visualization Basics,70.1,passed,2025-12-20T20:52:48
CP000389,S0017,C001,C001-QZ,1,C001-K01,Spreadsheets & Tabular Data,66.7,passed,2026-01-04T20:52:48
CP000390,S0017,C001,C001-QZ,2,C001-K04,GroupBy & Aggregation,71.8,passed,2026-01-04T20:52:48
CP000391,S0017,C001,C001-QZ,3,C001-K03,Data Cleaning,80.2,passed,2026-01-04T20:52:48
CP000392,S0017,C001,C001-QZ,4,C001-K05,Joins & Merges,57.9,failed,2026-01-04T20:52:48
CP000393,S0017,C001,C001-QZ,1,C001-K02,Descriptive Statistics,54.8,failed,2026-01-18T20:52:48
CP000394,S0017,C001,C001-QZ,2,C001-K06,Data Visualization Basics,74.0,passed,2026-01-18T20:52:48
CP000395,S0017,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,57.7,failed,2026-01-18T20:52:48
CP000396,S0017,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,59.7,failed,2026-01-18T20:52:48
CP000397,S0017,C001,C001-QZ,1,C001-K06,Data Visualization Basics,52.5,failed,2026-02-02T20:52:48
CP000398,S0017,C001,C001-QZ,2,C001-K02,Descriptive Statistics,50.0,failed,2026-02-02T20:52:48
CP000399,S0017,C001,C001-QZ,3,C001-K03,Data Cleaning,54.2,failed,2026-02-02T20:52:48
CP000400,S0017,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,43.3,failed,2026-02-02T20:52:48
CP000401,S0017,C001,C001-EX,1,C001-K06,Data Visualization Basics,61.1,passed,2026-04-30T20:52:48
CP000402,S0017,C001,C001-EX,2,C001-K01,Spreadsheets & Tabular Data,60.7,passed,2026-04-30T20:52:48
CP000403,S0017,C001,C001-EX,3,C001-K02,Descriptive Statistics,63.1,passed,2026-04-30T20:52:48
CP000404,S0017,C001,C001-EX,4,C001-K03,Data Cleaning,61.9,passed,2026-04-30T20:52:48
CP000405,S0017,C001,C001-EXF,1,C001-K04,GroupBy & Aggregation,83.4,passed,2026-05-15T20:52:48
CP000406,S0017,C001,C001-EXF,2,C001-K03,Data Cleaning,67.6,passed,2026-05-15T20:52:48
CP000407,S0017,C001,C001-EXF,3,C001-K02,Descriptive Statistics,83.0,passed,2026-05-15T20:52:48
CP000408,S0017,C001,C001-EXF,4,C001-K01,Spreadsheets & Tabular Data,66.5,passed,2026-05-15T20:52:48
CP000409,S0018,C006,C006-QZ,1,C006-K02,Classification,89.3,passed,2025-12-29T05:44:30
CP000410,S0018,C006,C006-QZ,2,C006-K05,Model Evaluation,69.0,passed,2025-12-29T05:44:30
CP000411,S0018,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,70.0,passed,2025-12-29T05:44:30
CP000412,S0018,C006,C006-QZ,4,C006-K04,Feature Engineering,80.6,passed,2025-12-29T05:44:30
CP000413,S0018,C006,C006-QZ,1,C006-K06,Clustering,83.0,passed,2026-01-12T05:44:30
CP000414,S0018,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,52.0,failed,2026-01-12T05:44:30
CP000415,S0018,C006,C006-QZ,3,C006-K01,Regression,65.7,passed,2026-01-12T05:44:30
CP000416,S0018,C006,C006-QZ,4,C006-K05,Model Evaluation,72.8,passed,2026-01-12T05:44:30
CP000417,S0018,C006,C006-QZ,1,C006-K06,Clustering,84.1,passed,2026-01-26T05:44:30
CP000418,S0018,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,79.5,passed,2026-01-26T05:44:30
CP000419,S0018,C006,C006-QZ,3,C006-K02,Classification,89.4,passed,2026-01-26T05:44:30
CP000420,S0018,C006,C006-QZ,4,C006-K05,Model Evaluation,67.8,passed,2026-01-26T05:44:30
CP000421,S0018,C006,C006-QZ,1,C006-K02,Classification,69.7,passed,2026-02-09T05:44:30
CP000422,S0018,C006,C006-QZ,2,C006-K04,Feature Engineering,78.0,passed,2026-02-09T05:44:30
CP000423,S0018,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,38.2,failed,2026-02-09T05:44:30
CP000424,S0018,C006,C006-QZ,4,C006-K01,Regression,94.6,passed,2026-02-09T05:44:30
CP000425,S0018,C006,C006-EX,1,C006-K04,Feature Engineering,92.2,passed,2026-05-02T05:44:30
CP000426,S0018,C006,C006-EX,2,C006-K01,Regression,83.7,passed,2026-05-02T05:44:30
CP000427,S0018,C006,C006-EX,3,C006-K05,Model Evaluation,73.8,passed,2026-05-02T05:44:30
CP000428,S0018,C006,C006-EX,4,C006-K06,Clustering,61.8,passed,2026-05-02T05:44:30
CP000429,S0018,C006,C006-EXF,1,C006-K02,Classification,60.2,passed,2026-05-16T05:44:30
CP000430,S0018,C006,C006-EXF,2,C006-K05,Model Evaluation,56.7,failed,2026-05-16T05:44:30
CP000431,S0018,C006,C006-EXF,3,C006-K06,Clustering,77.8,passed,2026-05-16T05:44:30
CP000432,S0018,C006,C006-EXF,4,C006-K01,Regression,72.0,passed,2026-05-16T05:44:30
CP000433,S0019,C002,C002-QZ,1,C002-K05,Recursion,48.7,failed,2025-12-18T01:21:46
CP000434,S0019,C002,C002-QZ,2,C002-K04,Data Structures,84.7,passed,2025-12-18T01:21:46
CP000435,S0019,C002,C002-QZ,3,C002-K01,Variables & Types,73.5,passed,2025-12-18T01:21:46
CP000436,S0019,C002,C002-QZ,4,C002-K03,Functions,79.9,passed,2025-12-18T01:21:46
CP000437,S0019,C002,C002-QZ,1,C002-K05,Recursion,35.6,failed,2026-01-02T01:21:46
CP000438,S0019,C002,C002-QZ,2,C002-K02,Control Flow,67.0,passed,2026-01-02T01:21:46
CP000439,S0019,C002,C002-QZ,3,C002-K06,File I/O,74.4,passed,2026-01-02T01:21:46
CP000440,S0019,C002,C002-QZ,4,C002-K03,Functions,73.5,passed,2026-01-02T01:21:46
CP000441,S0019,C002,C002-QZ,1,C002-K06,File I/O,61.5,passed,2026-01-17T01:21:46
CP000442,S0019,C002,C002-QZ,2,C002-K02,Control Flow,68.1,passed,2026-01-17T01:21:46
CP000443,S0019,C002,C002-QZ,3,C002-K03,Functions,70.0,passed,2026-01-17T01:21:46
CP000444,S0019,C002,C002-QZ,4,C002-K01,Variables & Types,56.4,failed,2026-01-17T01:21:46
CP000445,S0019,C002,C002-QZ,1,C002-K01,Variables & Types,77.6,passed,2026-02-01T01:21:46
CP000446,S0019,C002,C002-QZ,2,C002-K02,Control Flow,66.5,passed,2026-02-01T01:21:46
CP000447,S0019,C002,C002-QZ,3,C002-K05,Recursion,53.4,failed,2026-02-01T01:21:46
CP000448,S0019,C002,C002-QZ,4,C002-K06,File I/O,76.2,passed,2026-02-01T01:21:46
CP000449,S0019,C002,C002-EX,1,C002-K07,Error Handling,70.9,passed,2026-04-30T01:21:46
CP000450,S0019,C002,C002-EX,2,C002-K01,Variables & Types,68.1,passed,2026-04-30T01:21:46
CP000451,S0019,C002,C002-EX,3,C002-K05,Recursion,35.5,failed,2026-04-30T01:21:46
CP000452,S0019,C002,C002-EX,4,C002-K03,Functions,56.8,failed,2026-04-30T01:21:46
CP000453,S0019,C002,C002-EXF,1,C002-K01,Variables & Types,47.5,failed,2026-05-15T01:21:46
CP000454,S0019,C002,C002-EXF,2,C002-K03,Functions,61.6,passed,2026-05-15T01:21:46
CP000455,S0019,C002,C002-EXF,3,C002-K04,Data Structures,62.2,passed,2026-05-15T01:21:46
CP000456,S0019,C002,C002-EXF,4,C002-K07,Error Handling,49.3,failed,2026-05-15T01:21:46
CP000457,S0020,C004,C004-QZ,1,C004-K03,Color Theory,51.6,failed,2025-12-24T18:31:50
CP000458,S0020,C004,C004-QZ,2,C004-K05,Usability Testing,48.1,failed,2025-12-24T18:31:50
CP000459,S0020,C004,C004-QZ,3,C004-K02,Wireframing,47.9,failed,2025-12-24T18:31:50
CP000460,S0020,C004,C004-QZ,4,C004-K01,Design Principles,59.1,failed,2025-12-24T18:31:50
CP000461,S0020,C004,C004-QZ,1,C004-K02,Wireframing,68.9,passed,2026-01-07T18:31:50
CP000462,S0020,C004,C004-QZ,2,C004-K04,Prototyping,67.0,passed,2026-01-07T18:31:50
CP000463,S0020,C004,C004-QZ,3,C004-K03,Color Theory,74.6,passed,2026-01-07T18:31:50
CP000464,S0020,C004,C004-QZ,4,C004-K05,Usability Testing,69.4,passed,2026-01-07T18:31:50
CP000465,S0020,C004,C004-QZ,1,C004-K03,Color Theory,83.0,passed,2026-01-21T18:31:50
CP000466,S0020,C004,C004-QZ,2,C004-K02,Wireframing,63.8,passed,2026-01-21T18:31:50
CP000467,S0020,C004,C004-QZ,3,C004-K05,Usability Testing,75.5,passed,2026-01-21T18:31:50
CP000468,S0020,C004,C004-QZ,4,C004-K04,Prototyping,82.1,passed,2026-01-21T18:31:50
CP000469,S0020,C004,C004-QZ,1,C004-K02,Wireframing,80.5,passed,2026-02-05T18:31:50
CP000470,S0020,C004,C004-QZ,2,C004-K05,Usability Testing,72.4,passed,2026-02-05T18:31:50
CP000471,S0020,C004,C004-QZ,3,C004-K04,Prototyping,76.1,passed,2026-02-05T18:31:50
CP000472,S0020,C004,C004-QZ,4,C004-K03,Color Theory,78.2,passed,2026-02-05T18:31:50
CP000473,S0020,C004,C004-EX,1,C004-K03,Color Theory,64.9,passed,2026-05-01T18:31:50
CP000474,S0020,C004,C004-EX,2,C004-K02,Wireframing,62.7,passed,2026-05-01T18:31:50
CP000475,S0020,C004,C004-EX,3,C004-K01,Design Principles,58.3,failed,2026-05-01T18:31:50
CP000476,S0020,C004,C004-EX,4,C004-K05,Usability Testing,75.2,passed,2026-05-01T18:31:50
CP000477,S0020,C004,C004-EXF,1,C004-K05,Usability Testing,94.7,passed,2026-05-15T18:31:50
CP000478,S0020,C004,C004-EXF,2,C004-K04,Prototyping,85.7,passed,2026-05-15T18:31:50
CP000479,S0020,C004,C004-EXF,3,C004-K03,Color Theory,86.2,passed,2026-05-15T18:31:50
CP000480,S0020,C004,C004-EXF,4,C004-K01,Design Principles,77.9,passed,2026-05-15T18:31:50
CP000481,S0021,C001,C001-QZ,1,C001-K02,Descriptive Statistics,86.5,passed,2025-12-19T19:37:06
CP000482,S0021,C001,C001-QZ,2,C001-K05,Joins & Merges,92.9,passed,2025-12-19T19:37:06
CP000483,S0021,C001,C001-QZ,3,C001-K03,Data Cleaning,93.8,passed,2025-12-19T19:37:06
CP000484,S0021,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,87.6,passed,2025-12-19T19:37:06
CP000485,S0021,C001,C001-QZ,1,C001-K02,Descriptive Statistics,89.0,passed,2026-01-03T19:37:06
CP000486,S0021,C001,C001-QZ,2,C001-K05,Joins & Merges,58.7,failed,2026-01-03T19:37:06
CP000487,S0021,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,90.1,passed,2026-01-03T19:37:06
CP000488,S0021,C001,C001-QZ,4,C001-K06,Data Visualization Basics,72.3,passed,2026-01-03T19:37:06
CP000489,S0021,C001,C001-QZ,1,C001-K02,Descriptive Statistics,61.6,passed,2026-01-18T19:37:06
CP000490,S0021,C001,C001-QZ,2,C001-K03,Data Cleaning,81.2,passed,2026-01-18T19:37:06
CP000491,S0021,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,78.3,passed,2026-01-18T19:37:06
CP000492,S0021,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,71.8,passed,2026-01-18T19:37:06
CP000493,S0021,C001,C001-QZ,1,C001-K03,Data Cleaning,84.0,passed,2026-02-01T19:37:06
CP000494,S0021,C001,C001-QZ,2,C001-K06,Data Visualization Basics,71.9,passed,2026-02-01T19:37:06
CP000495,S0021,C001,C001-QZ,3,C001-K02,Descriptive Statistics,66.9,passed,2026-02-01T19:37:06
CP000496,S0021,C001,C001-QZ,4,C001-K05,Joins & Merges,73.4,passed,2026-02-01T19:37:06
CP000497,S0021,C001,C001-EX,1,C001-K01,Spreadsheets & Tabular Data,94.7,passed,2026-04-30T19:37:06
CP000498,S0021,C001,C001-EX,2,C001-K03,Data Cleaning,84.9,passed,2026-04-30T19:37:06
CP000499,S0021,C001,C001-EX,3,C001-K04,GroupBy & Aggregation,89.7,passed,2026-04-30T19:37:06
CP000500,S0021,C001,C001-EX,4,C001-K06,Data Visualization Basics,100.0,passed,2026-04-30T19:37:06
CP000501,S0021,C001,C001-EXF,1,C001-K03,Data Cleaning,88.1,passed,2026-05-15T19:37:06
CP000502,S0021,C001,C001-EXF,2,C001-K02,Descriptive Statistics,86.1,passed,2026-05-15T19:37:06
CP000503,S0021,C001,C001-EXF,3,C001-K05,Joins & Merges,73.6,passed,2026-05-15T19:37:06
CP000504,S0021,C001,C001-EXF,4,C001-K06,Data Visualization Basics,83.9,passed,2026-05-15T19:37:06
CP000505,S0022,C001,C001-QZ,1,C001-K01,Spreadsheets & Tabular Data,76.8,passed,2026-01-02T13:25:57
CP000506,S0022,C001,C001-QZ,2,C001-K03,Data Cleaning,61.7,passed,2026-01-02T13:25:57
CP000507,S0022,C001,C001-QZ,3,C001-K05,Joins & Merges,48.7,failed,2026-01-02T13:25:57
